cve,commit,prediction,label,rank
CVE-2023-50723,a67d1a98ae70c039251c19b120637288ba6ac238,1.2866787e-14,0,315
CVE-2023-50723,1d8794571ddf40732dd2959b0dc866a0125029f3,3.1747606e-21,0,802
CVE-2023-50723,37d22621c919a407bb9c077612b0dbb4958b049f,4.7536414e-14,0,287
CVE-2023-50723,e992e20698547e14f8c15fe870b0f9330b015e9f,1.9571806e-15,0,380
CVE-2023-50723,b0b5fa780ae8b5a8a05157ef934772ab3ba1859e,2.3624542e-19,0,651
CVE-2023-50723,175e4a15fbc210050d6c0d394cdbae75653a03c2,2.5986998e-19,0,647
CVE-2023-50723,4e51ecbda5b0b4bcba718c40a694d257266b4400,4.7830456e-25,0,1089
CVE-2023-50723,6d54f00dd8812025bd870824e65867675761a077,1.0782636e-22,0,908
CVE-2023-50723,cdc127f1d62620cd20d72236cbf54033ef742881,3.1147553e-22,0,880
CVE-2023-50723,b40fba6830b1156bc633f1dc82804dcd4de69f6c,9.374089e-15,0,327
CVE-2023-50723,9737275a84daf8be4f6e1f2e77d8c9ed8c5a2c1e,2.0446616e-16,0,442
CVE-2023-50723,5f972faa162500de4ca3059c4d94ea2b42b45761,1.233214e-18,0,607
CVE-2023-50723,9527f71054acd1eb9a925dc66cb89bef98e2e845,6.545101e-20,0,692
CVE-2023-50723,6973acf90cb438169a88a12cdfc319686c97c4c7,9.817972e-10,0,101
CVE-2023-50723,1260763718b5d6451201a4e15ac4f13d9f11fc0f,5.1591156e-17,0,478
CVE-2023-50723,4434b21cebcf29c8ff0c5217fa97579f5d326d80,2.840373e-12,0,191
CVE-2023-50723,739cf0e040f995896c546b8b100271c43867f358,5.228697e-10,0,108
CVE-2023-50723,8b5da0bb72279496ea0e8ba10e505a9dc9c7572f,3.3383651e-10,0,116
CVE-2023-50723,f5be18669c297e8ade5beed522ad5b35e44c9af4,3.4044683e-25,0,1109
CVE-2023-50723,6409f6535cd2d69fb67b820675dce1697bf1ee17,5.6213373e-16,0,412
CVE-2023-50723,76849a31e3d7d834dbcd3c978f86c3ff6de9bb35,5.251247e-24,0,1018
CVE-2023-50723,6e52cf53f84d2b1cf16b04a2612c19c7f78391bf,2.2471622e-25,0,1128
CVE-2023-50723,e88b4ecd6422b9d6d033811730bf1bc3d9c09d91,2.5416724e-13,0,248
CVE-2023-50723,3c7cca671906066e98e669fc296ff7e7cef178e4,1.8202384e-17,0,519
CVE-2023-50723,ff515baaa51c5f8f11cab2f0f925df64db85e799,2.178174e-25,0,1131
CVE-2023-50723,bd45e24ec9ed2a1aa2f45b846a686c6b7bb71762,1.4855582e-14,0,311
CVE-2023-50723,323056a8f74b671dc5f0b2b45b507be363df8e27,2.791118e-25,0,1117
CVE-2023-50723,df45241140b2297310c1b21346f099d047f7f149,9.2760507e-23,0,916
CVE-2023-50723,20f6267d746a0e20ae87c35018437093485123af,9.491066e-15,0,326
CVE-2023-50723,6a64941bbb1202681348d62624babd6877ed12ea,8.384928e-27,0,1227
CVE-2023-50723,86de3099167fce0c3c2cb77bb7238b887b0055bb,2.1060171e-19,0,654
CVE-2023-50723,78231fef83244654721bf96314dd661ddc0bb426,3.7811522e-22,0,871
CVE-2023-50723,85a8aec78ddefe12806974930c36956c85a98c39,1.7779533e-14,0,305
CVE-2023-50723,4a18ab46a1179181e8aee7448acfdacde55bcb41,1.0289834e-24,0,1065
CVE-2023-50723,592c3bc2908821cbbde5951a16b5e2bd00884107,1.432837e-13,0,260
CVE-2023-50723,a1938b2dfbb9047c413269a7c06a2b283e84f4d7,5.8757415e-22,0,849
CVE-2023-50723,1fdd0b5a3cfd51bf2c1da9fde03c3dcd221c41ef,2.7736728e-22,0,882
CVE-2023-50723,58b8c4b08762f7513fa2d150c8cac51d59f08a92,2.4216657e-17,0,509
CVE-2023-50723,319e04df0b1e1be1b95aca3ea73b4b51a3c06068,1.0228087e-30,0,1379
CVE-2023-50723,1f79bede7aa144be8c4073d4b8b42f44a2e307db,6.670896e-16,0,407
CVE-2023-50723,06b691facc69c0c5cdb375988a7e79dfc7a9b546,1.5426734e-16,0,450
CVE-2023-50723,9d557bd963ef9607fb48428bde43e3a51d98a438,3.2239136e-17,0,496
CVE-2023-50723,867a47d537318c011cee2d70cc75d70d26644f21,1.2692872e-10,0,132
CVE-2023-50723,e459fc85bfa07ea02911de0f64d8c74f48a2a85a,7.338372e-25,0,1077
CVE-2023-50723,e82e95640bfd1323159ca3faee89324237d35cfc,2.7366033e-23,0,967
CVE-2023-50723,0e5d49f4ae45026ccde042497248e6f31db13417,3.3042012e-29,0,1331
CVE-2023-50723,789527ec71ea4a2b13d7a5b50ab99a15e2a47b21,2.9377388e-23,0,963
CVE-2023-50723,03745bcb63ad00a8693db9b8a63988015f65c41c,8.2265205e-18,0,542
CVE-2023-50723,6dd7cd53efa9badaea81db29fac484320af048aa,4.9462757e-11,0,146
CVE-2023-50723,b9bc7af753b731128e39ee5983f1245c76170876,3.0260774e-19,0,642
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,8.887366e-07,0,43
CVE-2023-50723,fe6f8d48bf82b705294a328696782bddd67d2684,7.802988e-14,0,271
CVE-2023-50723,1416808b0523149e600bc5082ff15256f9269044,1.0757613e-30,0,1377
CVE-2023-50723,79e74e067aedd1d426810466580747278eb4b620,3.9907322e-10,0,113
CVE-2023-50723,64d995f6ef4b9306d210ebacd8803aef211524fe,6.1305457e-19,0,623
CVE-2023-50723,f105fd67d75443c424ffd7fc458378bb46d44ebc,1.0757613e-30,0,1376
CVE-2023-50723,5b18ce4ff41ee5cc9423d327053b89864e5c3f33,3.8473e-12,0,186
CVE-2023-50723,f1ca67a28c414db723f2d5dbbc7fd16cc90956a5,8.734958e-27,0,1226
CVE-2023-50723,ffaf2af66b0933d627f1f56f348e697660384cd5,1.9087916e-20,0,734
CVE-2023-50723,72f9b5a3578a9313deeea3d2840d83573053e523,5.033925e-29,0,1325
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,8.165906e-05,0,27
CVE-2023-50723,bb5888ffb3cf61ce8962c129f20755ff3832caf6,2.6532757e-24,0,1039
CVE-2023-50723,238a29afac79a01cbc37b582009385e7cd2544d2,2.5469554e-22,0,887
CVE-2023-50723,d9ea1f41a9c9fb7c1118c2c2dab80f0f9a7ed758,1.196378e-22,0,904
CVE-2023-50723,54bcc5a7a2e440cc591b91eece9c13dc0c487331,0.62492305,0,12
CVE-2023-50723,11c4ed4d1203fed4b1b78938d2b4b0fbd33268dc,4.7089955e-19,0,630
CVE-2023-50723,b0eade3aa4411fc7aae19abd3cd707362c012652,1.2079324e-25,0,1158
CVE-2023-50723,b2d97ff862b2841310c2595c4e6f4e7b9ed388d1,3.9338734e-31,0,1400
CVE-2023-50723,78060392b6a2f25bfd3864f7c00efe591e5d48ad,1.0774076e-31,0,1423
CVE-2023-50723,97e1bc60150526696f9311a757a9fb9ad4d0af50,1.15700686e-14,0,317
CVE-2023-50723,7caaf61b0ba3ee84c28960359c8f38d5fd261c46,1.0127348e-13,0,265
CVE-2023-50723,a288ae89e7b75e0673a2b7c426ea5803ee6b024d,1.5504638e-20,0,745
CVE-2023-50723,21e2171882e7a7b7a6f7885cbe9b942f7b2a98ff,2.0634625e-13,0,253
CVE-2023-50723,acc96d66cc4db50fb305d1019b43811394c08bf6,9.590748e-31,0,1382
CVE-2023-50723,48597639cab5fb767b383ec53edb417e3cd298cc,2.0579318e-32,0,1445
CVE-2023-50723,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,0.99826413,0,9
CVE-2023-50723,eaebeb5832b4678cbd1e10038cf9ff59b14276bf,1.4998994e-25,0,1152
CVE-2023-50723,4f5124b2000966e2c043249371b43534f6ecf65f,3.655259e-27,0,1253
CVE-2023-50723,03c1daf42516884d75377fb054179e8beea70ef9,3.4167946e-22,0,874
CVE-2023-50723,156a4c9d926548dfb2d37222f29ed3b1bad7af02,9.037832e-16,0,401
CVE-2023-50723,48e7490fb61bdf201c425d830fd72650c4e9fae2,1.3363173e-14,0,312
CVE-2023-50723,a5738b319cd94035bad327f202e6a6e3fac25314,3.830475e-19,0,635
CVE-2023-50723,3fa6b58d5081284692317f2719672ae6ff817d59,2.2159438e-20,0,731
CVE-2023-50723,148633a93ddcece834078faaa6b9599815d3a683,4.0684767e-19,0,633
CVE-2023-50723,a77abc2a4d488963aa7ce3afbf713595016f41d7,1.05338195e-07,0,51
CVE-2023-50723,8b54efa22c5c48098c44e21e92280ac511983780,2.405615e-19,0,650
CVE-2023-50723,850d5c9b31a5e15fedd2a5f42dfb2c81459e3472,1.6227932e-17,0,525
CVE-2023-50723,1f5315dc697cbad1c543c05b341150664657ae9e,5.32227e-26,0,1174
CVE-2023-50723,78405b2080fe3a4aa3d570ae6222c206449ab9bb,7.625762e-30,0,1349
CVE-2023-50723,b1ff301496115fb0c6fff47845a6a35b02e1530b,1.7651776e-25,0,1142
CVE-2023-50723,31f6b2a55d83c09d8c582f81f834fb568d9eb851,0.000169162,0,25
CVE-2023-50723,63419bbd94432b80959ff17d43798acfa5c234b5,5.373762e-26,0,1173
CVE-2023-50723,0117f454d8a1138560c0238def6e418c2c69fd2c,4.1009255e-08,0,60
CVE-2023-50723,140cb8a4e81b7a03ac56b3989991bab493437d57,2.0697844e-21,0,811
CVE-2023-50723,185140a0d6239cdba8a783f25745f79ad9e7bc20,5.0126317e-23,0,946
CVE-2023-50723,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,0.999961,0,6
CVE-2023-50723,d4553d5110cf6a8c6ece1ebbe53878cac954253b,2.3804505e-24,0,1043
CVE-2023-50723,5804169587a3af2e034625c7baa93f258cba6ae8,1.42115e-24,0,1057
CVE-2023-50723,5ea6a7f424a0f35826f918a36b4f2d99c3e3b3fd,8.843346e-21,0,767
CVE-2023-50723,b4ed7ce2913a9bc49da3488eaaa4d73f062ea571,1.8210552e-20,0,738
CVE-2023-50723,dd7575efb2e8408c54869cee567a266cc51e208b,5.3458777e-17,0,477
CVE-2023-50723,1c36e1dca75b239a588816b0b0aa707ffcd198ea,8.988919e-28,0,1282
CVE-2023-50723,10e51799f54427909d0ed778c55584ad1fc25e5f,1.6179199e-09,0,95
CVE-2023-50723,63eff24d7a6f7fe0309189a712308d75a6b9d5c0,4.7759957e-15,0,348
CVE-2023-50723,47b6712fddb6cadf18deff12bc751e6617efb5f4,1.9814775e-13,0,254
CVE-2023-50723,f25a258a440e51bb579646f687a5954b36338913,1.1901295e-20,0,754
CVE-2023-50723,25dd635ae92a8545c203caf04fc05bf9cad3cd17,2.2334816e-31,0,1410
CVE-2023-50723,5f54a53358caf887ee44df7ae215bd82b63512ff,6.766516e-32,0,1429
CVE-2023-50723,619ea23550a265d08ae311840d6b84dcb97f01ac,3.8595844e-22,0,868
CVE-2023-50723,c54f28abf49e0416fed624523f5270b97938194d,5.4982807e-11,0,142
CVE-2023-50723,81d8752e56e5eb99dacb4c2ce3704b390d362639,2.0807657e-20,0,733
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,5.010681e-06,0,35
CVE-2023-50723,f4f9b81121746cc8779bf8372ddc50f28f76d686,3.1890276e-18,0,577
CVE-2023-50723,79b42c2c3de0ad337be04a4782037c7b44cc9348,4.4039045e-13,0,236
CVE-2023-50723,2b17806b3f7e6485b764e6cdf2aa0122b2a18307,2.6884666e-24,0,1038
CVE-2023-50723,3d5424f1f0b9933449ca48e68df35ea220b45fd7,9.155117e-16,0,400
CVE-2023-50723,50470c0b3ed54d947e0008452e4a98dfe2fba3d8,5.5128353e-11,0,141
CVE-2023-50723,d8cd80a1c9625c61d713e5c7d84f2cdcb11f705f,8.726644e-32,0,1426
CVE-2023-50723,95cc0ace83ac4d6588355a55791530996f3a525b,3.0978052e-33,0,1460
CVE-2023-50723,92553ef0c1c98a2f9833165c8d68ff6ec295d67a,2.2705068e-16,0,438
CVE-2023-50723,c2e67d0b7c4ab048ec2f058a7bc7b8c281a91998,1.2941949e-30,0,1372
CVE-2023-50723,fcbdbb417a35940fbf9239550af85c16b38b3cd9,3.7685102e-14,0,291
CVE-2023-50723,caedc25560d2a22e04b6402c7b2fa3bee24565b7,5.7555347e-08,0,55
CVE-2023-50723,ea1b626f2012eb206341d6b2d882d7facbc0bd17,6.814217e-13,0,225
CVE-2023-50723,f4655879d2fb08571e5bdd0c53b1521ead7933ba,4.4136367e-23,0,953
CVE-2023-50723,ba2be5b2adc9dc019328b97f95ff60f92df20bd6,3.28169e-22,0,877
CVE-2023-50723,943fb67043e5b1801d977c64ce63790efeb3eeed,9.9578985e-31,0,1380
CVE-2023-50723,4a8232692a486dc89c6a5b2b7fa28101976ff57c,5.810675e-23,0,937
CVE-2023-50723,457331186c8c96c91e67393ec51932eb7f3c2d04,4.977988e-16,0,416
CVE-2023-50723,8d618ba8ea0acfe9d4619563ad51231f0fe810da,3.9879096e-21,0,791
CVE-2023-50723,fc8119597f5c19b772c36ee43d02503a9f14dbd5,1.4079538e-13,0,261
CVE-2023-50723,dcef18e076c79edd7617da6bf27d90ffcd091692,2.5604305e-20,0,726
CVE-2023-50723,5278125c21f076272f92d3de878f7902eb8b60e9,8.032686e-30,0,1347
CVE-2023-50723,c1a91ed5bcefb32bfd20c08fc8931b912dbb3ead,5.896241e-11,0,140
CVE-2023-50723,0a8fcf3f50b5bf416ded02333911b8975feb9fac,3.3350448e-24,0,1030
CVE-2023-50723,513de1b9aaefdc65d974b2ca742703c713d8557c,1.6267952e-12,0,208
CVE-2023-50723,f9ea7913fe68b237d07ec0e2ef7fef2a06d2e038,8.851987e-21,0,766
CVE-2023-50723,e6ad18bcfcf40d6478bb115f51c8dbcfb0101809,1.641567e-30,0,1366
CVE-2023-50723,5be90ed81a46af3ede44e1d10b530c7adeacfb00,2.8312033e-17,0,504
CVE-2023-50723,f9f9ab411d1d2737116f7c14be99faaf24be92c7,4.5094684e-16,0,417
CVE-2023-50723,3b65d259b247e0d0716ab26149872dff1c439696,1.067729e-20,0,756
CVE-2023-50723,8edc79df2678a4cb75ab5db396d2917c2d835739,3.076362e-17,0,498
CVE-2023-50723,75fe2c606077c5b7bfac41e310fa56849bba31bb,4.4248214e-27,0,1245
CVE-2023-50723,928db71ecae48c15c89dd65e8376da6b40dad9a9,6.065097e-09,0,75
CVE-2023-50723,1fe215e245512033edd5a7981815a293476e1b43,8.947894e-29,0,1317
CVE-2023-50723,f099df7c6c7bb7ca656eb5fa86111db60a78828c,1.3106328e-18,0,605
CVE-2023-50723,28333d410adcc8dcc742a6cfce5901d0db6fec72,1.0361617e-21,0,832
CVE-2023-50723,7fa8988d0178af44d28e9125798cd9f91f7ee1d8,4.095584e-28,0,1296
CVE-2023-50723,fb8753a91bd92a53fa728179ae321f2dca4bf8e3,1.9401036e-25,0,1139
CVE-2023-50723,ab29acaa15f480521388c9888ffa2bbf3b11da33,5.435583e-22,0,853
CVE-2023-50723,f86cb42cda8ddd42e377a7742c39b97774b14376,1.1099604e-15,0,396
CVE-2023-50723,91bab0e74d10a4a5815d1414c93ba9e9d72aaad8,9.432128e-22,0,834
CVE-2023-50723,24a250b7a0d58701d24dd80d56eabd56ac0c1ad3,2.0004184e-21,0,814
CVE-2023-50723,29f0e6443590862f3f4560358d0b983c75f23a98,1.5750135e-26,0,1202
CVE-2023-50723,891959d29a736273d17773c04a60b615971bc198,4.2996637e-25,0,1095
CVE-2023-50723,731279d6cc9a73ef88a5f8c876b8197ae065110c,7.433382e-16,0,406
CVE-2023-50723,0b2f4c4056449d2d3d1c56492b1a0f1b67fe44d7,3.9602652e-25,0,1098
CVE-2023-50723,4756334ac2496defcd94d85adc28fc9363399ba4,1.2946202e-14,0,314
CVE-2023-50723,edcce4c8182ac120fdac37f25df73fa580599dda,1.7379291e-19,0,660
CVE-2023-50723,88a9c8375291a860b990f14ab1d113cd5693a692,3.3829994e-20,0,717
CVE-2023-50723,5c305136a6ce0a004e916e3f3e3752eea7886f16,3.581074e-20,0,715
CVE-2023-50723,7dccad921da04c40eaf1b34d8ba070ed5a33cbea,7.755556e-28,0,1286
CVE-2023-50723,975df067b82f6de7b115f438a4930ef51e6bd012,2.8073068e-32,0,1440
CVE-2023-50723,17f94b7ce37749130e533f18e491329ef47eabbb,5.3412495e-25,0,1087
CVE-2023-50723,5e8725b4272cd3e5be09d3ca84273be2da6869c1,0.99966216,0,7
CVE-2023-50723,45959c669b82321ca97ec338d7965a9c5428c88f,8.08905e-15,0,334
CVE-2023-50723,9cbb82b3870d8682068d3c8d5901e3e324603bdd,2.6652974e-16,0,435
CVE-2023-50723,76921aede2ec0c01790fb09468a2e305268c063d,3.3778498e-30,0,1360
CVE-2023-50723,bd7c403194d6601e3f68f3fd0ae26b76d7fb04cf,5.1389662e-23,0,944
CVE-2023-50723,a3cfaa4c084b3b7c8f489054bcf93453655fa608,3.3136672e-22,0,876
CVE-2023-50723,120a240c3366890ff13c65cfa1bd3795b6487387,3.9578904e-08,0,61
CVE-2023-50723,cdb871e7b38f27aaefa84e51e23d99761bcdd682,6.155121e-21,0,777
CVE-2023-50723,6bfac77023ec029441ec6a65a47b427ba1cc113c,1.9106643e-27,0,1268
CVE-2023-50723,08a49592d57272b22bddfbfa66228582e58422fc,3.2497628e-21,0,800
CVE-2023-50723,c829ca2b3f3ae671d0198e2969c9fe1ec42a05f8,7.990777e-17,0,465
CVE-2023-50723,7c047b23cc1be218f1aa15e1062f2fc2c2ad0165,2.9693984e-16,0,432
CVE-2023-50723,fec3a0732d75e8cfb4b63f4bdf5a1dadf82e13be,7.2275428e-12,0,173
CVE-2023-50723,ad15982cc1be86fcae9bd088fd8fd6cde3c7163d,5.7789507e-09,0,77
CVE-2023-50723,a1c46fd8167cfb2f4e58e395a97803619591b188,2.0828962e-18,0,589
CVE-2023-50723,ff18b4ecc082a512aa2a0c7a4606de3c84ae6a14,4.9761665e-23,0,947
CVE-2023-50723,1d71dc5eb4e3d5e78a2b3a031016600f209d3b16,4.0530905e-21,0,788
CVE-2023-50723,27377411ca7029086a6115f5a8fc358287c1c427,1.5022357e-25,0,1151
CVE-2023-50723,f33a75a5f4b172c97386002dff4c6efe9e238457,5.961369e-32,0,1432
CVE-2023-50723,b7f894d56a1c4e5627d9e7ae48d91eeea6d21a2a,4.0897212e-17,0,487
CVE-2023-50723,2df0c0d43de280d89faeaf4ce475e38d1bae446d,1.04587166e-20,0,757
CVE-2023-50723,993b8802007f8aa869814f50465646efe32e553e,3.34742e-17,0,495
CVE-2023-50723,4dc5f278b49eaccaf3b5eb8277164a4f41811df8,4.3306686e-21,0,787
CVE-2023-50723,310f98409d777a132ec6e89f230b93df9327f4c2,7.446685e-33,0,1455
CVE-2023-50723,5ca97e4a8075c3c10aa3f2fb5e1ec5423e3cee4a,2.229516e-15,0,373
CVE-2023-50723,813027ed240c9ab445abd2b16551d4921f652f24,4.8296044e-22,0,860
CVE-2023-50723,be2da383537a61f84bae6fa3a3ff83df69344431,5.444564e-16,0,415
CVE-2023-50723,657fe393718740bd5a56643b32da1d0975a68bb5,1.5174598e-23,0,984
CVE-2023-50723,fd9e3da1001c1f738b45a296cd970ff0231986ca,9.397522e-34,0,1474
CVE-2023-50723,3a5152059f27dcb08f0949ab2b960bce9965b671,4.5356077e-15,0,351
CVE-2023-50723,dee514bdc775ef9d7c5749ebab250a2bf6707dde,6.493468e-14,0,281
CVE-2023-50723,1a4142cae957315f6d50542d6fe228344f9ae365,3.7261766e-25,0,1102
CVE-2023-50723,bb80464e3e6226961438310abad4770a4e80d807,1.531643e-17,0,526
CVE-2023-50723,b0f5fccbcde4af6566608e406fdf8d3fc40e26fa,3.1266868e-20,0,720
CVE-2023-50723,be3265ae5d4a70f7de6dbde10f7c93eed0e89637,8.670576e-22,0,839
CVE-2023-50723,3dcda7a85982bac82e68be0c165c71ec91523229,4.6543197e-23,0,950
CVE-2023-50723,8f78ad4bdbec193bfddf999891406bdd180b47cf,1.4973147e-26,0,1204
CVE-2023-50723,cecbeb96826ccfe86bbe36c8ba537d599b020e0b,2.2916765e-32,0,1442
CVE-2023-50723,b4a9f2a6cd39939f225bf9c6cad4240739d9c656,2.8276459e-14,0,295
CVE-2023-50723,d9d315349386c525c7ac6655e91f2d70a26887d6,2.315152e-08,0,68
CVE-2023-50723,833b9953f55371d1d8983099ce50c3e76d3b28e3,2.1554774e-24,0,1047
CVE-2023-50723,99f8a2eb9db1bdc5a5dd4e61ba41dcd73de376df,6.6074294e-12,0,175
CVE-2023-50723,c9e0b67e217da555f32cfd7df0e2de8f27786154,2.8217037e-25,0,1116
CVE-2023-50723,58dfc7b1672886f800d2e3fb955246b53898b77a,7.6399967e-31,0,1387
CVE-2023-50723,adcd21766d578c7a631d01a05e685dcb6b81e462,5.464356e-22,0,852
CVE-2023-50723,955f8a122a3e012bc17b828518a9e827c8f18335,6.894374e-23,0,930
CVE-2023-50723,b43892a20927092c027538e95bf76fb794c0067c,1.8901102e-22,0,895
CVE-2023-50723,8fdc75391c1c4c0a7e5e1413d8ae7db60ee97e9b,5.7674246e-08,0,54
CVE-2023-50723,a380d185a843a66509d79314198e025125b636b1,7.096745e-31,0,1389
CVE-2023-50723,3beb5c9f2cd4e5a09720fcb883804ff7e0a6c97a,1.9480318e-17,0,518
CVE-2023-50723,762bcf6d2989576358c1935217ed180c17fe18f5,1.8535073e-32,0,1447
CVE-2023-50723,c2d57bb18ee3f7d3cf695c0128c15d983c9f4aba,2.4679683e-10,0,121
CVE-2023-50723,dc632b4b3cc2bfb21787038da2d6d3d14e0b99b9,2.2277868e-18,0,585
CVE-2023-50723,5fc66d18c4228a010d31dbdee7adb616bee8c69c,1.5984132e-26,0,1200
CVE-2023-50723,e4fa02e992024b118058f6b5c9889822613a97c3,1.3472187e-15,0,392
CVE-2023-50723,04fc2d17387119ce044f99111e8c3436d57072d7,9.2944e-15,0,328
CVE-2023-50723,688135c5f9d403c17d05082cfc8499f0a3abbad3,5.0427545e-26,0,1177
CVE-2023-50723,2526ab33e5115defff47be0ea0ee954ddaca5d1a,2.1058339e-25,0,1134
CVE-2023-50723,be2fdc458a40b18450a1caca2caf6e414571692d,2.124066e-26,0,1191
CVE-2023-50723,717d7c6784900b6422b3f197d389dd00c1cc0425,7.780964e-25,0,1075
CVE-2023-50723,e1e44dd3beda7204ee68bcf8fe226617691ba267,2.1400102e-23,0,971
CVE-2023-50723,9918225e7c4f6b68716ce971dc14ef8d47e664fe,6.952278e-27,0,1232
CVE-2023-50723,27c4d8ad4207abeea0bf088c10fdd01b46dc8aef,1.997471e-10,0,126
CVE-2023-50723,4d3d7919275efb89a20611359242f6588aa08a7e,3.14643e-12,0,188
CVE-2023-50723,ffb5aaabea358940a2d3f1140466bed6fcc19cc9,3.2535148e-25,0,1110
CVE-2023-50723,a5915e22d86e7c46e961152284be0307a19369fb,4.4246896e-18,0,564
CVE-2023-50723,a26f34ec04302021953dfb448776020135873af8,1.5118786e-30,0,1369
CVE-2023-50723,33d6c0b6b6e774b8a4c320731a816e5c807e0ad2,9.5121586e-23,0,915
CVE-2023-50723,454b990c794f729fad2f1236bbd1845a063463c0,2.603282e-28,0,1303
CVE-2023-50723,c88694f7f1ca0b483e6082e69e649f1d32e104d6,6.668711e-15,0,339
CVE-2023-50723,c2dd4f434a0d22ede528b12a9bb7eec970f30651,1.2144486e-15,0,393
CVE-2023-50723,6138e10abb820fdb11ecb3f6ec1848a9b789d24f,1.7352685e-16,0,446
CVE-2023-50723,87cad9eeb6fc96a772b3c9146bedd37db216589f,7.208222e-10,0,103
CVE-2023-50723,459565a18f5773702e71b6b52cc75e1855043518,1.6477307e-19,0,663
CVE-2023-50723,ab3c69bcf958bb2f6159192e0efcc66cd4d59239,2.5670362e-24,0,1041
CVE-2023-50723,fda7d8717a254cd69ed04f902cec420b585c5b10,2.530394e-08,0,66
CVE-2023-50723,98f63d6a665f7da6a14f82d258c6904cf3ca0bd1,3.3387404e-29,0,1330
CVE-2023-50723,6d931fc72cd4f3a55f1f27435ce1405cd0283d94,5.1194512e-26,0,1176
CVE-2023-50723,156c9c38daed458e4581964be391bd02a14e2009,4.1534064e-12,0,183
CVE-2023-50723,2843cfecb5686328771c731aef867c862246eb62,1.0304003e-26,0,1219
CVE-2023-50723,678162df95e0cf5b6a9d6a3f7297164c046a8d59,3.2911305e-06,0,37
CVE-2023-50723,401b83595dc9ac3060bb2e333c53534cf509c24e,6.8065374e-25,0,1079
CVE-2023-50723,bbfadc543248f7a3843882d4afa293b375ed6bdd,1.3844703e-22,0,901
CVE-2023-50723,8d5624ab04bbe7b505729fe2838acd01b93b0e01,2.665557e-12,0,194
CVE-2023-50723,efb92e84d8109cd808317a378298ca3c55c57544,1.12050815e-20,0,755
CVE-2023-50723,f1edc227f8f8d854e58a53856cc6eda34954797c,3.1709069e-09,0,85
CVE-2023-50723,82f225bfa14256e9070d598cb1396b5f2051e8a6,3.5187033e-27,0,1255
CVE-2023-50723,fc6207ec886540c7741cc415654cc315aeab048b,6.5152295e-21,0,774
CVE-2023-50723,7333b14ea57fe91cbbc095a000a698d7cb7f1b82,1.796091e-24,0,1052
CVE-2023-50723,12898d9c58c655dc07e49f8fcfef1932343e2b83,2.9054855e-23,0,964
CVE-2023-50723,232e2828763128f6d5c462b76490bf469c3ec8ec,5.000282e-28,0,1292
CVE-2023-50723,1eac51ec4ce9eb3ebf07d5b239540891cac506c5,2.2304794e-28,0,1305
CVE-2023-50723,d6f6e03925161c0e322dfd8269fc8c02b7d42242,1.5797246e-34,0,1484
CVE-2023-50723,ddfa7a6ee663391070b964ffcc653ac9e4252023,1.0615694e-25,0,1161
CVE-2023-50723,cbc5da65a9547cb3b3c1ff592dbbfb390f3107cd,1.7712564e-16,0,444
CVE-2023-50723,839c08f558c5f36031b6fa3f694c8822675142e0,2.4761934e-16,0,436
CVE-2023-50723,cfeb5fc057c047fac4015a46d48d1d5773913c7f,8.059088e-21,0,768
CVE-2023-50723,d8a587b2dcaeb5706f75970af34dd97cca501b03,6.5934644e-13,0,226
CVE-2023-50723,bca67526e88beb2ce38390fa5bb3e234c0a7c911,1.0594056e-24,0,1064
CVE-2023-50723,72444a3a12145b677629d5c82b5b7cf94234b1d3,1.277928e-21,0,826
CVE-2023-50723,8a60fd6107005cae39c76a5f8016a4bc5de06b94,0,0,1503
CVE-2023-50723,a3b4c884095fd11342c43599322e18c93d4de8af,2.5261625e-21,0,805
CVE-2023-50723,01da494286f424faf06a86462647d40b77b8a74c,8.1665004e-15,0,333
CVE-2023-50723,8f8c48ca23883ca81612dea2e169efb30f0d9289,9.060968e-22,0,836
CVE-2023-50723,cefe903d45c58eb8b210619c44a083bdf09d1c94,3.6675958e-25,0,1104
CVE-2023-50723,967e565653427e54c22dbb5bb2bc077ee7481182,5.662276e-22,0,850
CVE-2023-50723,a483ad18196cfc0e56b0cf7f4fa5017aa1b6b762,3.3628297e-17,0,494
CVE-2023-50723,ff71cdc034490a633ba42b7abd8a9ada08802f69,7.551073e-24,0,1006
CVE-2023-50723,70ba14067944e33e243694394d4594fd4b92ed52,2.8093313e-17,0,505
CVE-2023-50723,8f3152539f02a6298047f5581e39f65d71cc56bf,7.0367234e-20,0,689
CVE-2023-50723,2438f7b5d2bbb60130feb29715b7aa9630973004,5.5391714e-16,0,414
CVE-2023-50723,ed6616a4c468c97a1a714a437d898075c7f90f02,2.6183945e-25,0,1121
CVE-2023-50723,361bc69d0781490267fdca71860c6417c0b7e550,4.1165646e-17,0,486
CVE-2023-50723,35b2304f9aa5fa514fa91b13dd2a7e02de3522e6,5.1827625e-26,0,1175
CVE-2023-50723,5c08d0b1d5a2d7784efe0f7380e52a2136ec6a28,2.3881654e-11,0,160
