cve,commit1,commit2,prediction,label,label1,label2
CVE-2023-50723,42c7c3d1cd20885a96a996c197714bbe9b08556c,bd82be936c21b65dee367d558e3050b9b6995713,1.3883945e-07,0,0,1
CVE-2023-50723,79418dd92ca11941b46987ef881bf50424898ff4,bd82be936c21b65dee367d558e3050b9b6995713,0.04571802,0,0,1
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,2.2447126e-07,0,1,0
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,7.691538e-06,0,1,0
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,09c9a0e416f24a7732a1f39cf1a149b0dc901014,0.000215178,0,1,0
CVE-2023-50723,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,bd82be936c21b65dee367d558e3050b9b6995713,1.3216797e-06,0,0,1
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,97cbfb5e756b7dd4eda2a51888f918234084a6aa,0.017923301,0,1,0
CVE-2023-50723,1a8910481388e95dc22a641367d739c55faf7cdb,bd82be936c21b65dee367d558e3050b9b6995713,0.001036825,0,0,1
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,070245b4c334d6887e062383782c6d1c50b64dcf,1.8106943e-05,0,1,0
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,966e9858a30db55129838ea6b589d3b27eba7bbc,5.0312183e-06,0,1,0
CVE-2023-50723,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,bd82be936c21b65dee367d558e3050b9b6995713,4.2483703e-06,0,0,1
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,3.1748807e-06,0,1,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,bd82be936c21b65dee367d558e3050b9b6995713,1.4947298e-18,0,0,1
CVE-2023-50723,af52b4fbb00b3f00b53c645c451b909b35bc0381,bd82be936c21b65dee367d558e3050b9b6995713,6.269723e-10,0,0,1
CVE-2023-50723,bd82be936c21b65dee367d558e3050b9b6995713,316acab62aac8e08d21ed7b65f88aeeec97e2f15,3.6888048e-07,0,1,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,bb4259a1080a4aef25bcb6886a2369867a922e3c,8.145874e-06,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,9efa051e3eabd97fc84bab25a6240ceab0966889,1.1046197e-18,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.6831103e-07,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,9efa051e3eabd97fc84bab25a6240ceab0966889,5.2685293e-14,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,9efa051e3eabd97fc84bab25a6240ceab0966889,8.506577e-13,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,54bcc5a7a2e440cc591b91eece9c13dc0c487331,3.2430155e-06,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,9.366558e-07,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,31f6b2a55d83c09d8c582f81f834fb568d9eb851,0.004844465,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,1.5097638e-07,0,0,0
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,9efa051e3eabd97fc84bab25a6240ceab0966889,3.2817122e-06,0,0,0
CVE-2023-50723,5e8725b4272cd3e5be09d3ca84273be2da6869c1,9efa051e3eabd97fc84bab25a6240ceab0966889,1.2723348e-06,0,0,0
CVE-2023-50723,678162df95e0cf5b6a9d6a3f7297164c046a8d59,9efa051e3eabd97fc84bab25a6240ceab0966889,1.0263705e-09,0,0,0
CVE-2023-50723,728e4b75ce5ed98f2234fd639ff693067f9536a2,9efa051e3eabd97fc84bab25a6240ceab0966889,7.329077e-08,0,0,0
CVE-2023-50723,bb462c2a7bf91f33da8f88e54613954c75d091db,9efa051e3eabd97fc84bab25a6240ceab0966889,0.001879022,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,2.2984977e-06,0,0,0
CVE-2023-50723,3cb2454580508edacbe60dbd97af7aff0bce136a,9efa051e3eabd97fc84bab25a6240ceab0966889,6.225721e-08,0,0,0
CVE-2023-50723,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,9efa051e3eabd97fc84bab25a6240ceab0966889,2.7269276e-05,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,9018335bd9bef49d8e54a98345ed390b82a837af,0.001022849,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,959a9657a35802c8af46a5946ff842071e44c963,3.604804e-07,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,0.004313602,0,0,0
CVE-2023-50723,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,9efa051e3eabd97fc84bab25a6240ceab0966889,1.9472718e-06,0,0,0
CVE-2023-50723,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,9efa051e3eabd97fc84bab25a6240ceab0966889,6.125986e-08,0,0,0
CVE-2023-50723,b75ec28dec134fbb9582c90989f36cc116ff95f2,9efa051e3eabd97fc84bab25a6240ceab0966889,2.296211e-08,0,0,0
CVE-2023-50723,4910112ebf5c3bc77c09b0007239772819260e89,9efa051e3eabd97fc84bab25a6240ceab0966889,9.721846e-12,0,0,0
CVE-2023-50723,ec1fb218cad331963949f8da7ded579e73e5d98c,9efa051e3eabd97fc84bab25a6240ceab0966889,3.2356343e-11,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,0.001344034,0,0,0
CVE-2023-50723,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,9efa051e3eabd97fc84bab25a6240ceab0966889,6.6113266e-06,0,0,0
CVE-2023-50723,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,9efa051e3eabd97fc84bab25a6240ceab0966889,1.0328053e-10,0,0,0
CVE-2023-50723,613735bd676471093e1fd1349f2e55aeefd8f262,9efa051e3eabd97fc84bab25a6240ceab0966889,5.3648375e-09,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,9b6919da06828fe37acde05459168921c654fd9f,3.2900145e-05,0,0,0
CVE-2023-50723,42c7c3d1cd20885a96a996c197714bbe9b08556c,9efa051e3eabd97fc84bab25a6240ceab0966889,4.9119814e-10,0,0,0
CVE-2023-50723,79418dd92ca11941b46987ef881bf50424898ff4,9efa051e3eabd97fc84bab25a6240ceab0966889,2.2133315e-06,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,3.0411845e-06,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,0.003061367,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,09c9a0e416f24a7732a1f39cf1a149b0dc901014,3.4771638e-06,0,0,0
CVE-2023-50723,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,9efa051e3eabd97fc84bab25a6240ceab0966889,1.9162108e-07,0,0,0
CVE-2023-50723,97cbfb5e756b7dd4eda2a51888f918234084a6aa,9efa051e3eabd97fc84bab25a6240ceab0966889,6.064279e-05,0,0,0
CVE-2023-50723,1a8910481388e95dc22a641367d739c55faf7cdb,9efa051e3eabd97fc84bab25a6240ceab0966889,2.3333248e-06,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,070245b4c334d6887e062383782c6d1c50b64dcf,0.000177711,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,966e9858a30db55129838ea6b589d3b27eba7bbc,0.007300427,0,0,0
CVE-2023-50723,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,9efa051e3eabd97fc84bab25a6240ceab0966889,5.031661e-07,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,4.3512435e-05,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,9efa051e3eabd97fc84bab25a6240ceab0966889,1.3131243e-19,0,0,0
CVE-2023-50723,af52b4fbb00b3f00b53c645c451b909b35bc0381,9efa051e3eabd97fc84bab25a6240ceab0966889,6.5585176e-10,0,0,0
CVE-2023-50723,9efa051e3eabd97fc84bab25a6240ceab0966889,316acab62aac8e08d21ed7b65f88aeeec97e2f15,3.3281543e-05,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,bb4259a1080a4aef25bcb6886a2369867a922e3c,9.233245e-19,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,3.3673946e-06,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.7478864e-14,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.2826223e-12,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1.0966836e-05,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,3.652595e-05,0,0,0
CVE-2023-50723,31f6b2a55d83c09d8c582f81f834fb568d9eb851,bb4259a1080a4aef25bcb6886a2369867a922e3c,5.539017e-05,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,1.7358457e-07,0,0,0
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,bb4259a1080a4aef25bcb6886a2369867a922e3c,6.847454e-09,0,0,0
CVE-2023-50723,5e8725b4272cd3e5be09d3ca84273be2da6869c1,bb4259a1080a4aef25bcb6886a2369867a922e3c,5.091424e-07,0,0,0
CVE-2023-50723,678162df95e0cf5b6a9d6a3f7297164c046a8d59,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.4003078e-09,0,0,0
CVE-2023-50723,728e4b75ce5ed98f2234fd639ff693067f9536a2,bb4259a1080a4aef25bcb6886a2369867a922e3c,3.5144484e-07,0,0,0
CVE-2023-50723,bb462c2a7bf91f33da8f88e54613954c75d091db,bb4259a1080a4aef25bcb6886a2369867a922e3c,3.0903206e-07,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,0.000115597,0,0,0
CVE-2023-50723,3cb2454580508edacbe60dbd97af7aff0bce136a,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.4180361e-07,0,0,0
CVE-2023-50723,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.9243378e-06,0,0,0
CVE-2023-50723,9018335bd9bef49d8e54a98345ed390b82a837af,bb4259a1080a4aef25bcb6886a2369867a922e3c,3.563582e-05,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,959a9657a35802c8af46a5946ff842071e44c963,2.7669668e-07,0,0,0
CVE-2023-50723,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,bb4259a1080a4aef25bcb6886a2369867a922e3c,9.081933e-08,0,0,0
CVE-2023-50723,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,bb4259a1080a4aef25bcb6886a2369867a922e3c,7.6869753e-07,0,0,0
CVE-2023-50723,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,bb4259a1080a4aef25bcb6886a2369867a922e3c,5.678323e-08,0,0,0
CVE-2023-50723,b75ec28dec134fbb9582c90989f36cc116ff95f2,bb4259a1080a4aef25bcb6886a2369867a922e3c,2.3222192e-08,0,0,0
CVE-2023-50723,4910112ebf5c3bc77c09b0007239772819260e89,bb4259a1080a4aef25bcb6886a2369867a922e3c,2.2549927e-11,0,0,0
CVE-2023-50723,ec1fb218cad331963949f8da7ded579e73e5d98c,bb4259a1080a4aef25bcb6886a2369867a922e3c,8.357152e-11,0,0,0
CVE-2023-50723,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.287321e-05,0,0,0
CVE-2023-50723,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.1386879e-06,0,0,0
CVE-2023-50723,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,bb4259a1080a4aef25bcb6886a2369867a922e3c,7.0966545e-11,0,0,0
CVE-2023-50723,613735bd676471093e1fd1349f2e55aeefd8f262,bb4259a1080a4aef25bcb6886a2369867a922e3c,3.1178216e-15,0,0,0
CVE-2023-50723,9b6919da06828fe37acde05459168921c654fd9f,bb4259a1080a4aef25bcb6886a2369867a922e3c,5.5060755e-05,0,0,0
CVE-2023-50723,42c7c3d1cd20885a96a996c197714bbe9b08556c,bb4259a1080a4aef25bcb6886a2369867a922e3c,3.46617e-10,0,0,0
CVE-2023-50723,79418dd92ca11941b46987ef881bf50424898ff4,bb4259a1080a4aef25bcb6886a2369867a922e3c,5.6805716e-06,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,1.0875133e-05,0,0,0
CVE-2023-50723,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,bb4259a1080a4aef25bcb6886a2369867a922e3c,0.000128045,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,09c9a0e416f24a7732a1f39cf1a149b0dc901014,0.007140686,0,0,0
CVE-2023-50723,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.433772e-07,0,0,0
CVE-2023-50723,97cbfb5e756b7dd4eda2a51888f918234084a6aa,bb4259a1080a4aef25bcb6886a2369867a922e3c,5.564693e-07,0,0,0
CVE-2023-50723,1a8910481388e95dc22a641367d739c55faf7cdb,bb4259a1080a4aef25bcb6886a2369867a922e3c,1.3844349e-06,0,0,0
CVE-2023-50723,070245b4c334d6887e062383782c6d1c50b64dcf,bb4259a1080a4aef25bcb6886a2369867a922e3c,3.8832007e-07,0,0,0
CVE-2023-50723,966e9858a30db55129838ea6b589d3b27eba7bbc,bb4259a1080a4aef25bcb6886a2369867a922e3c,8.4141466e-05,0,0,0
CVE-2023-50723,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,bb4259a1080a4aef25bcb6886a2369867a922e3c,8.218044e-07,0,0,0
CVE-2023-50723,bb4259a1080a4aef25bcb6886a2369867a922e3c,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,0.011661938,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,bb4259a1080a4aef25bcb6886a2369867a922e3c,9.9908664e-20,0,0,0
CVE-2023-50723,af52b4fbb00b3f00b53c645c451b909b35bc0381,bb4259a1080a4aef25bcb6886a2369867a922e3c,2.9636767e-13,0,0,0
CVE-2023-50723,316acab62aac8e08d21ed7b65f88aeeec97e2f15,bb4259a1080a4aef25bcb6886a2369867a922e3c,0.00016344,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,2.3073322e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,499902c1f158ff99d002f69836a46f9a9a0ab298,4.9813393e-09,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,1314958cc15d558c625dda2a19790fb9ccd91bb4,3.308152e-12,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,54bcc5a7a2e440cc591b91eece9c13dc0c487331,7.613684e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,3.0738267e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,31f6b2a55d83c09d8c582f81f834fb568d9eb851,6.3254155e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,3.135659e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,e995f4c48bc88194ad6f25246aee08bd1d147f71,9.67544e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,5e8725b4272cd3e5be09d3ca84273be2da6869c1,6.060103e-16,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,678162df95e0cf5b6a9d6a3f7297164c046a8d59,3.8754895e-14,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,728e4b75ce5ed98f2234fd639ff693067f9536a2,1.603846e-15,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,bb462c2a7bf91f33da8f88e54613954c75d091db,4.9340087e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,6.30896e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,3cb2454580508edacbe60dbd97af7aff0bce136a,2.2074944e-16,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,5.504032e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,9018335bd9bef49d8e54a98345ed390b82a837af,2.6461592e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,959a9657a35802c8af46a5946ff842071e44c963,1.6347583e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,2.726565e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,1.0539032e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,6.9105665e-16,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,b75ec28dec134fbb9582c90989f36cc116ff95f2,5.90166e-16,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,4910112ebf5c3bc77c09b0007239772819260e89,1.0033757e-12,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,ec1fb218cad331963949f8da7ded579e73e5d98c,2.7350203e-13,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,1.5519101e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,4.1442146e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,5.7757904e-12,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,613735bd676471093e1fd1349f2e55aeefd8f262,1.1413962e-14,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,9b6919da06828fe37acde05459168921c654fd9f,9.180213e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,42c7c3d1cd20885a96a996c197714bbe9b08556c,3.722832e-13,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,79418dd92ca11941b46987ef881bf50424898ff4,1.253955e-16,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,5.5741163e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,89f5ce7bc8a5aef22ec8464cfd0120a1ef44a368,6.3254155e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,09c9a0e416f24a7732a1f39cf1a149b0dc901014,8.875432e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,124b2d2cbb0d74f580ed9c067b93badb5e36b51e,7.985597e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,97cbfb5e756b7dd4eda2a51888f918234084a6aa,1.487989e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,1a8910481388e95dc22a641367d739c55faf7cdb,2.3746997e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,070245b4c334d6887e062383782c6d1c50b64dcf,1.735611e-18,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,966e9858a30db55129838ea6b589d3b27eba7bbc,6.334205e-19,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,6f7bbb7f7c3d8f13470a6995a242a9377d77cbfd,1.3515464e-17,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,3bb55b5e94e925d5be51df0ca7a25b3b6f66b16d,6.038932e-19,0,0,0
CVE-2023-50723,c261e5b2d80a34d2dcf6b321a12f40aae2ea3594,32545f485cfa620b703be3e918d037b46937f40f,5.143203e-07,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,af52b4fbb00b3f00b53c645c451b909b35bc0381,2.4425178e-13,0,0,0
CVE-2023-50723,32545f485cfa620b703be3e918d037b46937f40f,316acab62aac8e08d21ed7b65f88aeeec97e2f15,1.0892878e-18,0,0,0
CVE-2023-50723,499902c1f158ff99d002f69836a46f9a9a0ab298,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,8.160739e-15,0,0,0
CVE-2023-50723,1314958cc15d558c625dda2a19790fb9ccd91bb4,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,2.694159e-13,0,0,0
CVE-2023-50723,54bcc5a7a2e440cc591b91eece9c13dc0c487331,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,7.550094e-05,0,0,0
CVE-2023-50723,b7ffa88566e3516b6bc6a55bfbfbb5dc9a85d4db,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,3.840622e-06,0,0,0
CVE-2023-50723,31f6b2a55d83c09d8c582f81f834fb568d9eb851,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,4.183261e-07,0,0,0
CVE-2023-50723,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,45ef3b0e0f8c6059f5a34b6b406c3a019bff2d0b,0.012345877,0,0,0
CVE-2023-50723,e995f4c48bc88194ad6f25246aee08bd1d147f71,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,3.1006292e-07,0,0,0
CVE-2023-50723,5e8725b4272cd3e5be09d3ca84273be2da6869c1,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.7987371e-07,0,0,0
CVE-2023-50723,678162df95e0cf5b6a9d6a3f7297164c046a8d59,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,3.0450534e-10,0,0,0
CVE-2023-50723,728e4b75ce5ed98f2234fd639ff693067f9536a2,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,4.3257194e-07,0,0,0
CVE-2023-50723,bb462c2a7bf91f33da8f88e54613954c75d091db,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,8.7844785e-07,0,0,0
CVE-2023-50723,efa563ceb9d0884df76f420d9ddb78afe8fdcc9a,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,4.5689626e-06,0,0,0
CVE-2023-50723,3cb2454580508edacbe60dbd97af7aff0bce136a,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.4323133e-08,0,0,0
CVE-2023-50723,cb9b18c7348e417aac83d97b3b4ec4acf86164a2,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,2.514599e-07,0,0,0
CVE-2023-50723,9018335bd9bef49d8e54a98345ed390b82a837af,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,9.764269e-07,0,0,0
CVE-2023-50723,959a9657a35802c8af46a5946ff842071e44c963,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,0.005297458,0,0,0
CVE-2023-50723,cb96a43ee9bfdb78ee25eea1225c8676f78225a8,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.8546917e-06,0,0,0
CVE-2023-50723,4381e37c5cfd8ab40f088c1b3f65d4fd70af0d9d,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,7.525626e-08,0,0,0
CVE-2023-50723,8aa04a3b83f3a7ad5a0659090fbcc9123d08c7be,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,2.6404942e-08,0,0,0
CVE-2023-50723,b75ec28dec134fbb9582c90989f36cc116ff95f2,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,7.716367e-09,0,0,0
CVE-2023-50723,4910112ebf5c3bc77c09b0007239772819260e89,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,4.7398144e-11,0,0,0
CVE-2023-50723,ec1fb218cad331963949f8da7ded579e73e5d98c,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.0108253e-11,0,0,0
CVE-2023-50723,5d0b81c322f9f7cccfd66d6f2121c96b14ea560c,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,6.3660373e-06,0,0,0
CVE-2023-50723,5ae7a0e592638ab549e996956e5d5d5b3203b0d5,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,6.4666784e-07,0,0,0
CVE-2023-50723,2da280b76d73d3d8cf9cce7b41d76a8ee8f8af21,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,2.9006528e-11,0,0,0
CVE-2023-50723,613735bd676471093e1fd1349f2e55aeefd8f262,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.43700625e-08,0,0,0
CVE-2023-50723,9b6919da06828fe37acde05459168921c654fd9f,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,3.9189526e-06,0,0,0
CVE-2023-50723,42c7c3d1cd20885a96a996c197714bbe9b08556c,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,7.731416e-11,0,0,0
CVE-2023-50723,79418dd92ca11941b46987ef881bf50424898ff4,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,2.2484815e-07,0,0,0
CVE-2023-50723,b2c2a55fa673f7c6d3e203167758c5164c5dc1dd,1fb12d2780f37b34a1b4dfdf8457d97ce5cbb2df,1.0302957e-06,0,0,0
