cve,repo,commit
CVE-2019-18844,projectacrn_acrn-hypervisor,2b3dedfb9ba13f15887f22b935d373f36c9a59fa
CVE-2019-19274,python_typed_ast,156afcb26c198e162504a57caddfe0acd9ed7dce
CVE-2019-19274,python_typed_ast,dc317ac9cff859aa84eeabe03fb5004982545b3b
CVE-2019-19275,python_typed_ast,156afcb26c198e162504a57caddfe0acd9ed7dce
CVE-2019-19275,python_typed_ast,dc317ac9cff859aa84eeabe03fb5004982545b3b
CVE-2019-19317,sqlite_sqlite,522ebfa7cee96fb325a22ea3a2464a63485886a8
CVE-2019-19317,sqlite_sqlite,73bacb7f93eab9f4bd5a65cbc4ae242acf63c9e3
CVE-2019-19502,xsmo_Image-Uploader-and-Browser-for-CKEditor,5c7a6b0e10504f08e2f50655541b767e276ce749
CVE-2019-19502,xsmo_Image-Uploader-and-Browser-for-CKEditor,c293d38c8b99444e775d94c1af50c9676c6544d2
CVE-2019-19576,verot_class.upload.php,db1b4fe50c1754696970d8b437f07e7b94a7ebf2
CVE-2019-19576,verot_class.upload.php,5a7505ddec956fdc9e9c071ae5089865559174f1
CVE-2019-19905,NetHack_NetHack,f001de79542b8c38b1f8e6d7eaefbbd28ab94b47
CVE-2019-19905,NetHack_NetHack,f4a840a48f4bcf11757b3d859e9d53cc9d5ef226
CVE-2019-19927,torvalds_linux,ac1e516d5a4c56bf0cb4a3dfc0672f689131cfd4
CVE-2019-19927,torvalds_linux,453393369dc9806d2455151e329c599684762428
CVE-2019-19927,torvalds_linux,a66477b0efe511d98dde3e4aaeb189790e6f0a39
CVE-2019-20107,TestLinkOpenSourceTRMS_testlink-code,d27690c6cb7708a6db0701b6428381d32d51495a
CVE-2019-20107,TestLinkOpenSourceTRMS_testlink-code,146b4f38010a48c36b7d9650060ca354c92ab4ac
CVE-2019-20107,TestLinkOpenSourceTRMS_testlink-code,7647a7b53ceab31524cfcfb3beb8435af0a30fc1
CVE-2019-20107,TestLinkOpenSourceTRMS_testlink-code,bcf7b971b5c88ea08d2dc47685f319be3b02cea8
CVE-2019-20107,TestLinkOpenSourceTRMS_testlink-code,942c406fcee5d376235a264cb8a79300a0002d20
CVE-2019-20107,TestLinkOpenSourceTRMS_testlink-code,e2d88c9d7f8e02640ba65e5ff74b55d0399a53d0
CVE-2019-20628,gpac_gpac,98b727637e32d1d4824101d8947e2dbd573d4fc8
CVE-2019-20628,gpac_gpac,1ab4860609f2e7a35634930571e7d0531297e090
CVE-2019-20791,openthread_openthread,b8c3161281f8e15873f8decabd8eac461717aefe
CVE-2019-20791,openthread_openthread,c3a3a0c424322009fec3ab735fb20ce8f6e19e70
CVE-2019-20917,inspircd_inspircd,2cc35d8625b7ea5cbd1d1ebb116aff86c5280162
CVE-2019-20917,inspircd_inspircd,8745660fcdac7c1b80c94cfc0ff60928cd4dd4b7
CVE-2019-20918,inspircd_inspircd,7b47de3c194f239c5fea09a0e49696c9af017d51
CVE-2019-20918,inspircd_inspircd,bcd65de1ec4bb71591ae417fee649d7ecd37cd57
CVE-2019-25016,Duncaen_OpenDoas,01c658f8c45cb92a343be5f32aa6da70b2032168
CVE-2019-25016,Duncaen_OpenDoas,d5acd52e2a15c36a8e06f9103d35622933aa422d
CVE-2019-25050,OSGeo_gdal,767e3a56144f676ca738ef8f700e0e56035bd05a
CVE-2019-25050,OSGeo_gdal,27b9bf644bcf1208f7d6594bdd104cc8a8bb0646
CVE-2019-3553,facebook_fbthrift,3f156207e8a6583d88999487e954320dc18955e6
CVE-2019-3553,facebook_fbthrift,c9a903e5902834e95bbd4ab0e9fa53ba0189f351
CVE-2019-5736,opencontainers_runc,6635b4f0c6af3810594d2770f662f34ddc15b40d
CVE-2019-5736,opencontainers_runc,0a8e4117e7f715d5fbeef398405813ce8e88558b
CVE-2019-7308,torvalds_linux,d3bd7413e0ca40b60cf60d4003246d067cafdeda
CVE-2019-7308,torvalds_linux,979d63d50c0c0f7bc537bf821e056cc9fe5abd38
CVE-2019-8953,pfsense_FreeBSD-ports,3b40366aca55910b224ecf49d3fdacc9ad6c04f5
CVE-2019-8953,pfsense_FreeBSD-ports,2dded47b3202dfdf89aa96f84bf701b3d5acbe6c
CVE-2020-10235,Froxlor_Froxlor,62ce21c9ec393f9962515c88f0c489ace42bf656
CVE-2020-10235,Froxlor_Froxlor,7e361274c5bf687b6a42dd1871f6d75506c5d207
CVE-2020-10790,it-novum_openITCOCKPIT,3838d98d35ececc7e83cf0f7cf785c9a7729cdbf
CVE-2020-10790,it-novum_openITCOCKPIT,6c9bb1d7cf5f24683e704cee8c84b8b6d850d8bf
CVE-2020-10878,perl_perl5,0a320d753fe7fca03df259a4dfd8e641e51edaa8
CVE-2020-10878,perl_perl5,3295b48defa0f8570114877b063fe546dd348b3c
CVE-2020-11054,qutebrowser_qutebrowser,021ab572a319ca3db5907a33a59774f502b3b975
CVE-2020-11054,qutebrowser_qutebrowser,19f01bb42d02da539446a52a25bb0c1232b86327
CVE-2020-11054,qutebrowser_qutebrowser,1b7946ed14b386a24db050f2d6dba81ba6518755
CVE-2020-11054,qutebrowser_qutebrowser,2281a205c3e70ec20f35ec8fafecee0d5c4f3478
CVE-2020-11054,qutebrowser_qutebrowser,4020210b193f77cf1785b21717f6ef7c5de5f0f8
CVE-2020-11054,qutebrowser_qutebrowser,6821c236f9ae23adf21d46ce0d56768ac8d0c467
CVE-2020-11054,qutebrowser_qutebrowser,9bd1cf585fccdfe8318fff7af793730e74a04db3
CVE-2020-11054,qutebrowser_qutebrowser,a45ca9c788f648d10cccce2af41405bf25ee2948
CVE-2020-11054,qutebrowser_qutebrowser,d28ed758d077a5bf19ddac4da468f7224114df23
CVE-2020-11054,qutebrowser_qutebrowser,f5d801251aa5436aff44660c87d7013e29ac5864
CVE-2020-11080,nghttp2_nghttp2,336a98feb0d56b9ac54e12736b18785c27f75090
CVE-2020-11080,nghttp2_nghttp2,f8da73bd042f810f34d19f9eae02b46d870af394
CVE-2020-11089,FreeRDP_FreeRDP,6b485b146a1b9d6ce72dfd7b5f36456c166e7a16
CVE-2020-11089,FreeRDP_FreeRDP,795842f4096501fcefc1a7f535ccc8132feb31d7
CVE-2020-11722,crawl_crawl,768f60da87a3fa0b5561da5ade9309577c176d04
CVE-2020-11722,crawl_crawl,fc522ff6eb1bbb85e3de60c60a45762571e48c28
CVE-2020-12278,libgit2_libgit2,3f7851eadca36a99627ad78cbe56a40d3776ed01
CVE-2020-12278,libgit2_libgit2,e1832eb20a7089f6383cfce474f213157f5300cb
CVE-2020-12284,FFmpeg_FFmpeg,1812352d767ccf5431aa440123e2e260a4db2726
CVE-2020-12284,FFmpeg_FFmpeg,a3a3730b5456ca00587455004d40c047f7b20a99
CVE-2020-12461,PHPFusion_PHPFusion,79fe5ec1d5c75e017a6f42127741b9543658f822
CVE-2020-12461,PHPFusion_PHPFusion,858e43d7b0ea1897f76d5bcb3a1aed438132c0e2
CVE-2020-12461,PHPFusion_PHPFusion,d95cd4a2d22487723266c898b98e6be10754e03d
CVE-2020-12607,AntonKueltz_fastecdsa,4a16daeaf139be20654ef58a9fe4c79dc030458c
CVE-2020-12607,AntonKueltz_fastecdsa,7b64e3efaa806b4daaf73bb5172af3581812f8de
CVE-2020-12607,AntonKueltz_fastecdsa,e592f106edd5acf6dacedfab2ad16fe6c735c9d1
CVE-2020-12668,HubSpot_jinjava,5dfa5b87318744a4d020b66d5f7747acc36b213b
CVE-2020-12668,HubSpot_jinjava,1b9aaa4b420c58b4a301cf4b7d26207f1c8d1165
CVE-2020-13775,znc_znc,2390ad111bde16a78c98ac44572090b33c3bd2d8
CVE-2020-13775,znc_znc,d229761821da38d984a9e4098ad96842490dc001
CVE-2020-14971,pi-hole_AdminLTE,8f6e1365b6dec0ae1aa0b0b15b102c9133f347e5
CVE-2020-14971,pi-hole_AdminLTE,c949516ee15fa6a9b0c8511cc4c4d6b0893f3e69
CVE-2020-15202,tensorflow_tensorflow,27b417360cbd671ef55915e4bb6bb06af8b8a832
CVE-2020-15202,tensorflow_tensorflow,ca8c013b5e97b1373b3bb1c97ea655e69f31a575
CVE-2020-15211,tensorflow_tensorflow,00302787b788c5ff04cb6f62aed5a74d936e86c0
CVE-2020-15211,tensorflow_tensorflow,1970c2158b1ffa416d159d03c3370b9a462aee35
CVE-2020-15211,tensorflow_tensorflow,46d5b0852528ddfd614ded79bccc75589f801bd9
CVE-2020-15211,tensorflow_tensorflow,cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f
CVE-2020-15211,tensorflow_tensorflow,e11f55585f614645b360563072ffeb5c3eeff162
CVE-2020-15211,tensorflow_tensorflow,fff2c8326280c07733828f990548979bdc893859
CVE-2020-15253,grocy_grocy,0624b0df594a4353ef25e6b1874565ea52ce7772
CVE-2020-15253,grocy_grocy,0df2590de27c60c18b7db6e056347bd2aff5a887
CVE-2020-15888,lua_lua,6298903e35217ab69c279056f925fb72900ce0b7
CVE-2020-15888,lua_lua,eb41999461b6f428186c55abd95f4ce1a76217d5
CVE-2020-16145,roundcube_roundcubemail,a71bf2e8d4a64ff2c83fdabc1e8cb0c045a41ef4
CVE-2020-16145,roundcube_roundcubemail,d44ca2308a96576b88d6bf27528964d4fe1a6b8b
CVE-2020-1712,systemd_systemd,1068447e6954dc6ce52f099ed174c442cb89ed54
CVE-2020-1712,systemd_systemd,637486261528e8aa3da9f26a4487dc254f4b7abb
CVE-2020-1712,systemd_systemd,bc130b6858327b382b07b3985cf48e2aa9016b2d
CVE-2020-1712,systemd_systemd,ea0d0ede03c6f18dbc5036c5e9cccf97e415ccc2
CVE-2020-24133,radareorg_radare2-extras,4a8b24475549ff10bdf6d07fd4b5f6c1cc6246ea
CVE-2020-24133,radareorg_radare2-extras,9f6a221433964d9b14f3ed78bc9fb059395b893b
CVE-2020-25781,mantisbt_mantisbt,5595c90f11c48164331a20bb9c66098980516e93
CVE-2020-25781,mantisbt_mantisbt,9de20c09e5a557e57159a61657ce62f1a4f578fe
CVE-2020-26117,TigerVNC_tigervnc,20dea801e747318525a5859fe4f37c52b05310cb
CVE-2020-26117,TigerVNC_tigervnc,7399eab79a4365434d26494fa1628ce1eb91562b
CVE-2020-26117,TigerVNC_tigervnc,b30f10c681ec87720cff85d490f67098568a9cba
CVE-2020-26117,TigerVNC_tigervnc,f029745f63ac7d22fb91639b2cb5b3ab56134d6e
CVE-2020-26164,KDE_kdeconnect-kde,024e5f23db8d8ad3449714b906b46094baaffb89
CVE-2020-26164,KDE_kdeconnect-kde,4fbd01a3d44a0bcca888c49a77ec7cfd10e113d7
CVE-2020-26164,KDE_kdeconnect-kde,542d94a70c56aa386c8d4d793481ce181b0422e8
CVE-2020-26164,KDE_kdeconnect-kde,613899be24b6e2a6b3e5cc719efce8ae8a122991
CVE-2020-26164,KDE_kdeconnect-kde,8112729eb0f13e6947984416118531078e65580d
CVE-2020-26164,KDE_kdeconnect-kde,ce0f00fc2d3eccb51d0af4eba61a4f60de086a59
CVE-2020-26230,RadarCOVID_radar-covid-android,09d00e5ede801ca400d45c7feda5a99c34e4176c
CVE-2020-26230,RadarCOVID_radar-covid-android,53252773ffa81e116deabcbbea3bac96872b9888
CVE-2020-26230,RadarCOVID_radar-covid-android,7fdc7debeb8a37faa77b53d9f9a1b4bbcff445ce
CVE-2020-26230,RadarCOVID_radar-covid-android,8e5d14ec60e0c1847a4733556cf34d232c27102c
CVE-2020-26230,RadarCOVID_radar-covid-android,91dcfff6252055637bc9ee0c46b8f003d64a16b9
CVE-2020-26230,RadarCOVID_radar-covid-android,9627f4d69705bca68e550eefd3df1b9abe90b215
CVE-2020-26230,RadarCOVID_radar-covid-android,ea0c4cc837f72f58e2b5df1ecf0899743ec3cdf8
CVE-2020-26249,Cog-Creators_Red-Dashboard,99d88b840674674166ce005b784ae8e31e955ab1
CVE-2020-26249,Cog-Creators_Red-Dashboard,a6b9785338003ec87fb75305e7d1cc2d40c7ab91
CVE-2020-26759,mymarilyn_clickhouse-driver,3e990547e064b8fca916b23a0f7d6fe8c63c7f6b
CVE-2020-26759,mymarilyn_clickhouse-driver,d708ed548e1d6f254ba81a21de8ba543a53b5598
CVE-2020-27153,bluez_bluez,1cd644db8c23a2f530ddb93cebed7dacc5f5721a
CVE-2020-27153,bluez_bluez,5a180f2ec9edfacafd95e5fed20d36fe8e077f07
CVE-2020-27519,pritunl_pritunl-client-electron,87ceeae9b8ee415541d7d71de10675e699a76e5e
CVE-2020-27519,pritunl_pritunl-client-electron,c0aeb159351e5e99d752c27b87133eca299bdfce
CVE-2020-27619,python_cpython,2ef5caa58febc8968e670e39e3d37cf8eef3cab8
CVE-2020-27619,python_cpython,43e523103886af66d6c27cd72431b5d9d14cd2a9
CVE-2020-27619,python_cpython,6c6c256df3636ff6f6136820afaefa5a10a3ac33
CVE-2020-27619,python_cpython,b664a1df4ee71d3760ab937653b10997081b1794
CVE-2020-27619,python_cpython,e912e945f2960029d039d3390ea08835ad39374b
CVE-2020-28349,brocaar_chirpstack-network-server,874fc1a9b01045ebe8a340f0bb01ed19e8256e60
CVE-2020-28349,brocaar_chirpstack-network-server,f996bb0c6c85281b5658f59ff09db1b4a73db453
CVE-2020-28919,tribe29_checkmk,c00f450f884d8a229b7d8ab3f0452ed802a1ae04
CVE-2020-28919,tribe29_checkmk,e7fd8e4c90be490e4293ec91804d00ec01af5ca6
CVE-2020-28954,bigbluebutton_bigbluebutton,5c911ddeec4493f40f42e2f137800ed4692004a4
CVE-2020-28954,bigbluebutton_bigbluebutton,e59bcd0c33a6a3203c011faa8823ba2cac1e4f37
CVE-2020-35518,389ds_389-ds-base,b6aae4d8e7c8a6ddd21646f94fef1bf7f22c3f32
CVE-2020-35518,389ds_389-ds-base,cc0f69283abc082488824702dae485b8eae938bc
CVE-2020-35846,agentejo_cockpit,2a385af8d80ed60d40d386ed813c1039db00c466
CVE-2020-35846,agentejo_cockpit,33e7199575631ba1f74cba6b16b10c820bec59af
CVE-2020-35846,agentejo_cockpit,79fc9631ffa29146e3124ceaf99879b92e1ef24b
CVE-2020-35847,agentejo_cockpit,2a385af8d80ed60d40d386ed813c1039db00c466
CVE-2020-35847,agentejo_cockpit,33e7199575631ba1f74cba6b16b10c820bec59af
CVE-2020-35847,agentejo_cockpit,79fc9631ffa29146e3124ceaf99879b92e1ef24b
CVE-2020-35848,agentejo_cockpit,2a385af8d80ed60d40d386ed813c1039db00c466
CVE-2020-35848,agentejo_cockpit,33e7199575631ba1f74cba6b16b10c820bec59af
CVE-2020-35848,agentejo_cockpit,79fc9631ffa29146e3124ceaf99879b92e1ef24b
CVE-2020-35965,FFmpeg_FFmpeg,3e5959b3457f7f1856d997261e6ac672bba49e8b
CVE-2020-35965,FFmpeg_FFmpeg,b0a8b40294ea212c1938348ff112ef1b9bf16bb3
CVE-2020-36177,wolfSSL_wolfssl,63bf5dc56ccbfc12a73b06327361687091a4c6f7
CVE-2020-36177,wolfSSL_wolfssl,fb2288c46dd4c864b78f00a47a364b96a09a5c0f
CVE-2020-5235,nanopb_nanopb,45582f1f97f49e2abfdba1463d1e1027682d9856
CVE-2020-5235,nanopb_nanopb,7b396821ddd06df8e39143f16e1dc0a4645b89a3
CVE-2020-5235,nanopb_nanopb,aa9d0d1ca78d6adec3adfeecf3a706c7f9df81f2
CVE-2020-5274,symfony_symfony,629d21b800a15dc649fb0ae9ed7cd9211e7e45db
CVE-2020-5274,symfony_symfony,cf80224589ac05402d4f72f5ddf80900ec94d5ad
CVE-2011-0469,openSUSE_open-build-service,76b0ab003f34435ca90d943e02dd22279cdeec2a
CVE-2011-0469,openSUSE_open-build-service,23c8d21c75242999e29379e6ca8418a14c8725c6
CVE-2012-1188,forkcms_forkcms,995220182068518e89019a265d113518f6566407
CVE-2012-1188,forkcms_forkcms,1269fe8b3813c7b7d5552a2b88bc2e7bd4d0c1f9
CVE-2012-1226,Dolibarr_dolibarr,8f9b9987ffb42cfbe907fe31ded3001bfc1b3417
CVE-2012-1226,Dolibarr_dolibarr,5381986e50dd6055f2b3b63281eaacffa0449da2
CVE-2012-5164,forkcms_forkcms,641e27bf1e9a7e320d6856399a7c274934bb351e
CVE-2012-5164,forkcms_forkcms,03e8f5b53f193a87116b3875eec39769d5c07114
CVE-2013-3239,phpmyadmin_phpmyadmin,1f6bc0b707002e26cab216b9e57b4d5de764de48
CVE-2013-3239,phpmyadmin_phpmyadmin,d3fafdfba0807068196655e9b6d16c5d1d3ccf8a
CVE-2013-3524,DavidJClark_phpVMS-PopUpNews,efaffa04ef87db1722d69ac7bfc07be71ce2dccf
CVE-2013-3524,DavidJClark_phpVMS-PopUpNews,5cadf9cbf4d0872a879666ea594be356fad5897e
CVE-2013-7226,php_php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01
CVE-2013-7226,php_php-src,8f4a5373bb71590352fd934028d6dde5bc18530b
CVE-2014-1401,auracms_AuraCMS,4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade
CVE-2014-1401,auracms_AuraCMS,790f66ffbc4f23a6e13636fc79d0aa1a7d81e747
CVE-2014-3153,torvalds_linux,e9c243a5a6de0be8e584c604d353412584b592f8
CVE-2014-3153,torvalds_linux,13fbca4c6ecd96ec1a1cfa2e4f2ce191fe928a5e
CVE-2014-3571,openssl_openssl,248385c606620b29ecc96ca9d3603463f879652b
CVE-2014-3571,openssl_openssl,feba02f3919495e1b960c33ba849e10e77d0785d
CVE-2014-7217,phpmyadmin_phpmyadmin,304fb2b645b36a39e03b954fdbd567173ebe6448
CVE-2014-7217,phpmyadmin_phpmyadmin,c1a3f85fbd1a9569646e7cf1b791325ae82c7961
CVE-2014-8275,openssl_openssl,684400ce192dac51df3d3e92b61830a6ef90be3e
CVE-2014-8275,openssl_openssl,cb62ab4b17818fe66d2fed0a7fe71969131c811b
CVE-2014-8326,phpmyadmin_phpmyadmin,7b8962dede7631298c81e2c1cd267b81f1e08a8c
CVE-2014-8326,phpmyadmin_phpmyadmin,bd68c54d1beeef79d237e8bfda44690834012a76
CVE-2014-9096,Pligg_pligg-cms,efb967b944375cd3ea3cd84c80d86d339dbe030e
CVE-2014-9096,Pligg_pligg-cms,4891c4d8742b9dabd67e7250840e3434865aebed
CVE-2015-0284,spacewalkproject_spacewalk,dd418384171473c3e31386a1b4792f8c555dc744
CVE-2015-0284,spacewalkproject_spacewalk,f3792c79c1c251a49cc4e382be8591636326a794
CVE-2015-1428,sefrengo-cms_sefrengo-1.x,22c0d16bfd715631ed317cc990785ccede478f07
CVE-2015-1428,sefrengo-cms_sefrengo-1.x,0b1edd4b22a47743eff7cfaf884ba2a4e06e15eb
CVE-2015-2972,sysphonic_thetis,ce535a38ec92ff0f98af11ab41a425d1529a31ef
CVE-2015-2972,sysphonic_thetis,842e44f0c2bd7d680430bb89a3bb78fd744961f9
CVE-2015-2972,sysphonic_thetis,c07e255d2296d50a0bffafaf66a76f8f1b53621f
CVE-2015-2972,sysphonic_thetis,d9ed965075634ca1a095b480b459c68445ce951d
CVE-2015-2972,sysphonic_thetis,a61dc72035c7ae0b06f6d7dc8b2a848ffc7db277
CVE-2015-2972,sysphonic_thetis,4ca3f5f486759660b87d7c146f1fdc11264f56eb
CVE-2015-2972,sysphonic_thetis,8004ee0c384daae0b28478ff8193d1990c397f57
CVE-2015-2972,sysphonic_thetis,1b8234706e1294f41df42f3d1ccb71b983ffbe23
CVE-2015-5659,NaCl-Ltd_pref-shimane-cms,5ec03cb174513844c410ee7fba594c544ba80ce2
CVE-2015-5659,NaCl-Ltd_pref-shimane-cms,ab96ec7661f15a0129940eed9215c91f1acbf564
CVE-2015-8935,php_php-src,996faf964bba1aec06b153b370a7f20d3dd2bb8b
CVE-2015-8935,php_php-src,f001c630732a817fae3a3797643fec76cb4be095
CVE-2016-10066,ImageMagick_ImageMagick,f6e9d0d9955e85bdd7540b251cd50d598dacc5e6
CVE-2016-10066,ImageMagick_ImageMagick,e45e48b881038487d0bc94d92a16c1537616cc0a
CVE-2016-10144,ImageMagick_ImageMagick,97566cf2806c0a5a86e884c96831a0c3b1ec6c20
CVE-2016-10144,ImageMagick_ImageMagick,9a069e0f2e027ec5138f998023cf9cb62c04889f
CVE-2016-1709,googlei18n_sfntly,468cad540fa1b0027cad60456f53feabecdce2bc
CVE-2016-1709,googlei18n_sfntly,c56b85408bab232efd7e650f0994272a174e3b92
CVE-2016-3078,php_php-src,3b8d4de300854b3517c7acb239b84f7726c1353c
CVE-2016-3078,php_php-src,ccc12efa32f855e6057cb9b7e1e45afe08503a00
CVE-2016-3698,jpirko_libndp,2af9a55b38b55abbf05fd116ec097d4029115839
CVE-2016-3698,jpirko_libndp,a4892df306e0532487f1634ba6d4c6d4bb381c7f
CVE-2016-5114,php_php-src,2721a0148649e07ed74468f097a28899741eb58f
CVE-2016-5114,php_php-src,be19dbcb84fea0001e53cea2732c00de7ae6c371
CVE-2016-5355,wireshark_wireshark,3270dfac43da861c714df76513456b46765ff47f
CVE-2016-5355,wireshark_wireshark,5efb45231671baa2db2011d8f67f9d6e72bc455b
CVE-2016-5356,wireshark_wireshark,a66628e425db725df1ac52a3c573a03357060ddd
CVE-2016-5356,wireshark_wireshark,f5ec0afb766f19519ea9623152cca3bbe2229500
CVE-2016-5357,wireshark_wireshark,11edc83b98a61e890d7bb01855389d40e984ea82
CVE-2016-5357,wireshark_wireshark,6a140eca7b78b230f1f90a739a32257476513c78
CVE-2016-6128,libgd_libgd,6ff72ae40c7c20ece939afb362d98cc37f4a1c96
CVE-2016-6128,libgd_libgd,1ccfe21e14c4d18336f9da8515cd17db88c3de61
CVE-2016-7124,php_php-src,20ce2fe8e3c211a42fee05a461a5881be9a8790e
CVE-2016-7124,php_php-src,448c9be157f4147e121f1a2a524536c75c9c6059
CVE-2016-9935,php_php-src,66fd44209d5ffcb9b3d1bc1b9fd8e35b485040c0
CVE-2016-9935,php_php-src,266ecb6d0a1ab5a37b4d652ca774a8adc4b06578
CVE-2017-11399,FFmpeg_FFmpeg,96349da5ec8eda9f0368446e557fe0c8ba0e66b7
CVE-2017-11399,FFmpeg_FFmpeg,ba4beaf6149f7241c8bd85fe853318c2f6837ad0
CVE-2017-11523,ImageMagick_ImageMagick,a8f9c2aabed37cd6a728532d1aed13ae0f3dfd78
CVE-2017-11523,ImageMagick_ImageMagick,83e0f8ffd7eeb7661b0ff83257da23d24ca7f078
CVE-2017-11719,FFmpeg_FFmpeg,f31fc4755f69ab26bf6e8be47875b7dcede8e29e
CVE-2017-11719,FFmpeg_FFmpeg,296debd213bd6dce7647cedd34eb64e5b94cdc92
CVE-2017-12896,the-tcpdump-group_tcpdump,f76e7feb41a4327d2b0978449bbdafe98d4a3771
CVE-2017-12896,the-tcpdump-group_tcpdump,4e430c6b0d8b7e77c7abca7e7afb0c3e727502f2
CVE-2017-12899,the-tcpdump-group_tcpdump,f96003b21e2abfbba59b926b10a7f9bc7d11e36c
CVE-2017-12899,the-tcpdump-group_tcpdump,c6e0531b5def26ecf912e8de6ade86cbdaed3751
CVE-2017-12902,the-tcpdump-group_tcpdump,d17507ffa3e9742199b02a66aa940e79ababfa30
CVE-2017-12902,the-tcpdump-group_tcpdump,6ec0c6fa63412c7a07a5bcb790a529c3563b4173
CVE-2017-12987,the-tcpdump-group_tcpdump,99798bd9a41bd3d03fdc1e949810a38967f20ed3
CVE-2017-12987,the-tcpdump-group_tcpdump,2ecb9d2c67d9119250c54811a6ce4d0f2ddf44f1
CVE-2017-13004,the-tcpdump-group_tcpdump,42073d54c53a496be40ae84152bbfe2c923ac7bc
CVE-2017-13004,the-tcpdump-group_tcpdump,35d146b7a66496d72cdeb95ccb33ab80a265ce90
CVE-2017-13020,the-tcpdump-group_tcpdump,d692d67332bcc90540088ad8e725eb3279e39863
CVE-2017-13020,the-tcpdump-group_tcpdump,c5dd7bef5e54da5996dc4713284aa6266ae75b75
CVE-2017-13024,the-tcpdump-group_tcpdump,7d3aba9f06899d0128ef46e8a2fa143c6fad8f62
CVE-2017-13024,the-tcpdump-group_tcpdump,2e1f6d9320afa83abc1ff716c7981fa504edadf2
CVE-2017-13028,the-tcpdump-group_tcpdump,66e22961b30547e9a8daa1f0e8dc9fbe6e2698fa
CVE-2017-13028,the-tcpdump-group_tcpdump,29e5470e6ab84badbc31f4532bb7554a796d9d52
CVE-2017-13687,the-tcpdump-group_tcpdump,a1eefe986065846b6c69dbc09afd9fa1a02c4a3d
CVE-2017-13687,the-tcpdump-group_tcpdump,866c60236c41cea1e1654c8a071897292f64be49
CVE-2017-13725,the-tcpdump-group_tcpdump,c7c515ee03c285cc51376328de4ae9d549e501a5
CVE-2017-13725,the-tcpdump-group_tcpdump,3c4d7c0ee30a30e5abff3d6d9586a3753101faf5
CVE-2017-14058,FFmpeg_FFmpeg,7ba100d3e6e8b1e5d5342feb960a7f081d6e15af
CVE-2017-14058,FFmpeg_FFmpeg,7ec414892ddcad88313848494b6fc5f437c9ca4a
CVE-2017-14169,FFmpeg_FFmpeg,a4e85b2e1c8d5b4bf0091157bbdeb0e457fb7b8f
CVE-2017-14169,FFmpeg_FFmpeg,9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad
CVE-2017-14170,FFmpeg_FFmpeg,f173cdfe669556aa92857adafe60cbe5f2aa1210
CVE-2017-14170,FFmpeg_FFmpeg,900f39692ca0337a98a7cf047e4e2611071810c2
CVE-2017-14174,ImageMagick_ImageMagick,f68a98a9d385838a1c73ec960a14102949940a64
CVE-2017-14174,ImageMagick_ImageMagick,04a567494786d5bb50894fc8bb8fea0cf496bea8
CVE-2017-15672,FFmpeg_FFmpeg,d893253fcd93d11258e98857175e93be7d158708
CVE-2017-15672,FFmpeg_FFmpeg,c20f4fcb74da2d0432c7b54499bb98f48236b904
CVE-2017-16546,ImageMagick_ImageMagick,e04cf3e9524f50ca336253513d977224e083b816
CVE-2017-16546,ImageMagick_ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53
CVE-2017-16840,FFmpeg_FFmpeg,94e538aebbc9f9c529e8b1f2eda860cfb8c473b1
CVE-2017-16840,FFmpeg_FFmpeg,3228ac730c11eca49d5680d5550128e397061c85
CVE-2017-17499,ImageMagick_ImageMagick,dd96d671e4d5ae22c6894c302e8996c13f24c45a
CVE-2017-17499,ImageMagick_ImageMagick,8c35502217c1879cb8257c617007282eee3fe1cc
CVE-2017-3730,openssl_openssl,efbe126e3ebb9123ac9d058aa2bb044261342aaa
CVE-2017-3730,openssl_openssl,b599ce3b64b695cc7430f731a33e0f5bb83ae62c
CVE-2017-3731,openssl_openssl,00d965474b22b54e4275232bc71ee0c699c5cd21
CVE-2017-3731,openssl_openssl,2198b3a55de681e1f3c23edb0586afe13f438051
CVE-2017-3733,openssl_openssl,4ad93618d26a3ea23d36ad5498ff4f59eff3a4d2
CVE-2017-3733,openssl_openssl,28a31a0a10f41ef855cabab4e18c994c44225125
CVE-2017-3735,openssl_openssl,068b963bb7afc57f5bdd723de0dd15e7795d5822
CVE-2017-3735,openssl_openssl,b23171744b01e473ebbfd6edad70c1c3825ffbcd
CVE-2017-5510,ImageMagick_ImageMagick,e87af64b1ff1635a32d9b6162f1b0e260fb54ed9
CVE-2017-5510,ImageMagick_ImageMagick,91cc3f36f2ccbd485a0456bab9aebe63b635da88
CVE-2017-7500,rpm-software-management_rpm,f2d3be2a8741234faaa96f5fd05fdfdc75779a79
CVE-2017-7500,rpm-software-management_rpm,c815822c8bdb138066ff58c624ae83e3a12ebfa9
CVE-2018-13300,FFmpeg_FFmpeg,e6d3fd942f772f54ab6a5ca619cdaadef26b7702
CVE-2018-13300,FFmpeg_FFmpeg,95556e27e2c1d56d9e18f5db34d6f756f3011148
CVE-2018-3774,unshiftio_url-parse,d7b582ec1243e8024e60ac0b62d2569c939ef5de
