cve,repo,commit
CVE-2013-2548,torvalds_linux,9a5467bf7b6e9e02ec9c3da4e23747c05faeaac6
CVE-2013-2634,torvalds_linux,29cd8ae0e1a39e239a3a7b67da1986add1199fc0
CVE-2013-2635,torvalds_linux,84d73cd3fb142bf1298a8c13fd4ca50fd2432372
CVE-2013-2636,torvalds_linux,c085c49920b2f900ba716b4ca1c1a55ece9872cc
CVE-2013-2850,torvalds_linux,cea4dcfdad926a27a18e188720efe0f2c9403456
CVE-2013-2929,torvalds_linux,d049f74f2dbe71354d43d393ac3a188947811348
CVE-2013-3222,torvalds_linux,9b3e617f3df53822345a8573b6d358f6b9e5ed87
CVE-2013-3224,torvalds_linux,4683f42fde3977bdb4e8a09622788cc8b5313778
CVE-2013-3225,torvalds_linux,e11e0455c0d7d3d62276a0c55d9dfbc16779d691
CVE-2013-3226,torvalds_linux,c8c499175f7d295ef867335bceb9a76a2c3cdc38
CVE-2013-3228,torvalds_linux,5ae94c0d2f0bed41d6718be743985d61b7f5c47d
CVE-2013-3229,torvalds_linux,a5598bd9c087dc0efc250a5221e5d0e6f584ee88
CVE-2013-3230,torvalds_linux,b860d3cc62877fad02863e2a08efff69a19382d2
CVE-2013-3231,torvalds_linux,c77a4b9cffb6215a15196ec499490d116dfad181
CVE-2013-3235,torvalds_linux,60085c3d009b0df252547adb336d1ccca5ce52ec
CVE-2013-3236,torvalds_linux,680d04e0ba7e926233e3b9cee59125ce181f66ba
CVE-2013-3237,torvalds_linux,d5e0d0f607a7a029c6563a0470d88255c89a8d11
CVE-2013-3302,torvalds_linux,ea702b80e0bbb2448e201472127288beb82ca2fe
CVE-2013-4160,mm2_Little-CMS,91c2db7f2559be504211b283bc3a2c631d6f06d9
CVE-2013-4162,torvalds_linux,8822b64a0fa64a5dd1dfcf837c5b0be83f8c05d1
CVE-2013-4220,torvalds_linux,9955ac47f4ba1c95ecb6092aeaefb40a22e99268
CVE-2013-4244,vadz_libtiff,ce6841d9e41d621ba23cf18b190ee6a23b2cc833
CVE-2013-4247,torvalds_linux,1fc29bacedeabb278080e31bb9c1ecb49f143c3b
CVE-2013-4254,torvalds_linux,c95eb3184ea1a3a2551df57190c81da695e2144b
CVE-2013-4300,torvalds_linux,d661684cf6820331feae71146c35da83d794467e
CVE-2013-4312,torvalds_linux,712f4aad406bb1ed67f3f98d04c044191f0ff593
CVE-2013-4350,torvalds_linux,95ee62083cb6453e056562d91f597552021e6ae7
CVE-2013-4387,torvalds_linux,2811ebac2521ceac84f2bdae402455baa6a7fb47
CVE-2013-4483,torvalds_linux,6062a8dc0517bce23e3c2f7d2fea5e22411269a3
CVE-2013-4511,torvalds_linux,7314e613d5ff9f0934f7a0f74ed7973b903315d1
CVE-2013-4512,torvalds_linux,201f99f170df14ba52ea4c52847779042b7a623b
CVE-2013-4513,torvalds_linux,c2c65cd2e14ada6de44cb527e7f1990bede24e15
CVE-2013-4514,torvalds_linux,b5e2f339865fb443107e5b10603e53bbc92dc054
CVE-2013-4515,torvalds_linux,8d1e72250c847fa96498ec029891de4dc638a5ba
CVE-2013-4516,torvalds_linux,a8b33654b1e3b0c74d4a1fed041c9aae50b3c427
CVE-2013-4563,torvalds_linux,0e033e04c2678dbbe74a46b23fffb7bb918c288e
CVE-2013-4587,torvalds_linux,338c7dbadd2671189cec7faf64c84d01071b3f96
CVE-2013-4588,torvalds_linux,04bcef2a83f40c6db24222b27a52892cba39dffb
CVE-2013-4591,torvalds_linux,7d3e91a89b7adbc2831334def9e494dd9892f9af
CVE-2013-4623,polarssl_polarssl,1922a4e6aade7b1d685af19d4d9339ddb5c02859
CVE-2013-5634,torvalds_linux,e8180dcaa8470ceca21109f143876fdcd9fe050a
CVE-2013-5705,SpiderLabs_ModSecurity,f8d441cd25172fdfe5b613442fedfc0da3cc333d
CVE-2013-6367,torvalds_linux,b963a22e6d1a266a67e9eecc88134713fd54775c
CVE-2013-6368,torvalds_linux,fda4e2e85589191b123d31cdc21fd33ee70f50fd
CVE-2013-6376,torvalds_linux,17d68b763f09a9ce824ae23eb62c9efc57b69271
CVE-2013-6378,torvalds_linux,a497e47d4aec37aaf8f13509f3ef3d1f6a717d88
CVE-2013-6380,torvalds_linux,b4789b8e6be3151a955ade74872822f30e8cd914
CVE-2013-6381,torvalds_linux,6fb392b1a63ae36c31f62bc3fc8630b49d602b62
CVE-2013-6383,torvalds_linux,f856567b930dfcdbc3323261bf77240ccdde01f5
CVE-2013-6401,akheron_jansson,8f80c2d83808150724d31793e6ade92749b1faa4
CVE-2013-6431,torvalds_linux,ae7b4e1f213aa659aedf9c6ecad0bf5f0476e1e2
CVE-2013-6432,torvalds_linux,cf970c002d270c36202bd5b9c2804d3097a52da0
CVE-2013-6763,torvalds_linux,7314e613d5ff9f0934f7a0f74ed7973b903315d1
CVE-2013-7008,FFmpeg_FFmpeg,29ffeef5e73b8f41ff3a3f2242d356759c66f91f
CVE-2013-7009,FFmpeg_FFmpeg,3819db745da2ac7fb3faacb116788c32f4753f34
CVE-2013-7010,FFmpeg_FFmpeg,454a11a1c9c686c78aa97954306fb63453299760
CVE-2013-7011,FFmpeg_FFmpeg,547d690d676064069d44703a1917e0dab7e33445
CVE-2013-7012,FFmpeg_FFmpeg,780669ef7c23c00836a24921fcc6b03be2b8ca4a
CVE-2013-7013,FFmpeg_FFmpeg,821a5938d100458f4d09d634041b05c860554ce0
CVE-2013-7014,FFmpeg_FFmpeg,86736f59d6a527d8bc807d09b93f971c0fe0bb07
CVE-2013-7015,FFmpeg_FFmpeg,880c73cd76109697447fbfbaa8e5ee5683309446
CVE-2013-7016,FFmpeg_FFmpeg,8bb11c3ca77b52e05a9ed1496a65f8a76e6e2d8f
CVE-2013-7017,FFmpeg_FFmpeg,912ce9dd2080c5837285a471d750fa311e09b555
CVE-2013-7018,FFmpeg_FFmpeg,9a271a9368eaabf99e6c2046103acb33957e63b7
CVE-2013-7019,FFmpeg_FFmpeg,a1b9004b768bef606ee98d417bceb9392ceb788d
CVE-2013-7021,FFmpeg_FFmpeg,cdd5df8189ff1537f7abe8defe971f80602cc2d2
CVE-2013-7022,FFmpeg_FFmpeg,e07ac727c1cc9eed39e7f9117c97006f719864bd
CVE-2013-7023,FFmpeg_FFmpeg,f31011e9abfb2ae75bb32bc44e2c34194c8dc40a
CVE-2013-7024,FFmpeg_FFmpeg,fe448cd28d674c3eff3072552eae366d0b659ce9
CVE-2013-7027,torvalds_linux,f5563318ff1bde15b10e736e97ffce13be08bc1a
CVE-2013-7262,mapserver_mapserver,3a10f6b829297dae63492a8c63385044bc6953ed
CVE-2013-7263,torvalds_linux,bceaa90240b6019ed73b49965eac7d167610be69
CVE-2013-7264,torvalds_linux,bceaa90240b6019ed73b49965eac7d167610be69
CVE-2013-7265,torvalds_linux,bceaa90240b6019ed73b49965eac7d167610be69
CVE-2013-7266,torvalds_linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
CVE-2013-7268,torvalds_linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
CVE-2013-7269,torvalds_linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
CVE-2013-7270,torvalds_linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
CVE-2013-7271,torvalds_linux,f3d3342602f8bcbf37d7c46641cb9bca7618eb1c
CVE-2013-7281,torvalds_linux,bceaa90240b6019ed73b49965eac7d167610be69
CVE-2013-7294,libreswan_libreswan,2899351224fe2940aec37d7656e1e392c0fe07f0
CVE-2013-7299,maekitalo_tntnet,9bd3b14042e12d84f39ea9f55731705ba516f525
CVE-2013-7421,torvalds_linux,5d26a105b5a73e5635eae0629b42fa0a90e07b7b
CVE-2013-7441,yoe_nbd,741495cb08503fd32a9d22648e63b64390c601f4
CVE-2013-7446,torvalds_linux,7d267278a9ece963d77eefec61630223fce08c6c
CVE-2013-7449,hexchat_hexchat,c9b63f7f9be01692b03fa15275135a4910a7e02d
CVE-2013-7455,mm2_Little-CMS,fefaaa43c382eee632ea3ad0cfa915335140e1db
CVE-2013-7456,php_php-src,7a1aac3343af85b4af4df5f8844946eaa27394ab
CVE-2014-0038,torvalds_linux,2def2ef2ae5f3990aabdbe8a755911902707d268
CVE-2014-0049,torvalds_linux,a08d3b3b99efd509133946056531cdf8f3a0c09b
CVE-2014-0064,postgres_postgres,31400a673325147e1205326008e32135a78b4d8a
CVE-2014-0069,torvalds_linux,5d81de8e8667da7135d3a32a964087c0faf5483f
CVE-2014-0077,torvalds_linux,d8316f3991d207fe32881a9ac20241be8fa2bad0
CVE-2014-0131,torvalds_linux,1fd819ecb90cc9b822cd84d3056ddba315d3340f
CVE-2014-0185,php_php-src,35ceea928b12373a3b1e3eecdc32ed323223a40d
CVE-2014-0196,torvalds_linux,4291086b1f081b869c6d79e5b7441633dc3ace00
CVE-2014-0203,torvalds_linux,86acdca1b63e6890540fa19495cfc708beff3d8b
CVE-2014-0205,torvalds_linux,7ada876a8703f23befbb20a7465a702ee39b1704
CVE-2014-0207,file_file,6d209c1c489457397a5763bca4b28e43aac90391
CVE-2014-0237,file_file,b8acc83781d5a24cc5101e525d15efe0482c280d
CVE-2014-0238,file_file,f97486ef5dc3e8735440edc4fc8808c63e1a3ef0
CVE-2014-0749,adaptivecomputing_torque,3ed749263abe3d69fa3626d142a5789dcb5a5684
CVE-2014-1439,facebook_hhvm,95f96e7287effe2fcdfb9a5338d1a7e4f55b083b
CVE-2014-1444,torvalds_linux,96b340406724d87e4621284ebac5e059d67b2194
CVE-2014-1445,torvalds_linux,2b13d06c9584b4eb773f1e80bbaedab9a1c344e1
CVE-2014-1446,torvalds_linux,8e3fbf870481eb53b2d3a322d1fc395ad8b367ed
CVE-2014-1690,torvalds_linux,2690d97ade05c5325cbf7c72b94b90d265659886
CVE-2014-1737,torvalds_linux,ef87dbe7614341c2e7bfe8d32fcb7028cc97442c
CVE-2014-1738,torvalds_linux,2145e15e0557a01b9195d1c7199a1b92cb9be81f
CVE-2014-1739,torvalds_linux,e6a623460e5fc960ac3ee9f946d3106233fd28d8
CVE-2014-1832,phusion_passenger,94428057c602da3d6d34ef75c78091066ecac5c0
CVE-2014-1874,torvalds_linux,2172fa709ab32ca60e86179dc67d0857be8e2c98
CVE-2014-2020,php_php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01
CVE-2014-2208,facebook_hhvm,506a44194a9016406c752ad8e010c01aeffc18cc
CVE-2014-2209,facebook_hhvm,851fff90a9b7461df2393af32239ba217bc25946
CVE-2014-2523,torvalds_linux,b22f5126a24b3b2f15448c3f2a254fc10cbc2b92
CVE-2014-2567,jktjkt_trojita,25fffa3e25cbad85bbca804193ad336b090a9ce1
CVE-2014-2673,torvalds_linux,621b5060e823301d0cba4cb52a7ee3491922d291
CVE-2014-2706,torvalds_linux,1d147bfa64293b2723c4fec50922168658e613ba
CVE-2014-2829,esl_MongooseIM,586d96cc12ef218243a3466354b4d208b5472a6c
CVE-2014-3122,torvalds_linux,57e68e9cd65b4b8eb4045a1e0d0746458502554c
CVE-2014-3144,torvalds_linux,05ab8f2647e4221cbdb3856dd7d32bd5407316b3
CVE-2014-3145,torvalds_linux,05ab8f2647e4221cbdb3856dd7d32bd5407316b3
CVE-2014-3158,paulusmack_ppp,7658e8257183f062dc01f87969c140707c7e52cb
CVE-2014-3181,torvalds_linux,c54def7bd64d7c0b6993336abcffb8444795bf38
CVE-2014-3182,torvalds_linux,ad3e14d7c5268c2e24477c6ef54bbdf88add5d36
CVE-2014-3183,torvalds_linux,51217e69697fba92a06e07e16f55c9a52d8e8945
CVE-2014-3184,torvalds_linux,4ab25786c87eb20857bbb715c3ae34ec8fd6a214
CVE-2014-3185,torvalds_linux,6817ae225cd650fb1c3295d769298c38b1eba818
CVE-2014-3186,torvalds_linux,844817e47eef14141cf59b8d5ac08dd11c0a9189
CVE-2014-3478,file_file,27a14bc7ba285a0a5ebfdb55e54001aa11932b08
CVE-2014-3479,file_file,36fadd29849b8087af9f4586f89dbf74ea45be67
CVE-2014-3480,file_file,40bade80cbe2af1d0b2cd0420cebd5d5905a2382
CVE-2014-3487,file_file,93e063ee374b6a75729df9e7201fb511e47e259d
CVE-2014-3534,torvalds_linux,dab6cf55f81a6e16b8147aed9a843e1691dcd318
CVE-2014-3535,torvalds_linux,256df2f3879efdb2e9808bdb1b54b16fbb11fa38
CVE-2014-3570,openssl_openssl,a7a44ba55cb4f884c6bc9ceac90072dea38e66d0
CVE-2014-3597,php_php-src,2fefae47716d501aec41c1102f3fd4531f070b05
CVE-2014-3601,torvalds_linux,350b8bdd689cd2ab2c67c8a86a0be86cfa0751a7
CVE-2014-3610,torvalds_linux,854e8bb1aa06c578c2c9145fa6bfe3680ef63b23
CVE-2014-3611,torvalds_linux,2febc839133280d5a5e8e1179c94ea674489dae2
CVE-2014-3631,torvalds_linux,95389b08d93d5c06ec63ab49bd732b0069b7c35e
CVE-2014-3645,torvalds_linux,bfd0a56b90005f8c8a004baf407ad90045c2b11e
CVE-2014-3646,torvalds_linux,a642fc305053cc1c6e47e4f4df327895747ab485
CVE-2014-3673,torvalds_linux,9de7922bc709eee2f609cd01d98aaedc4cf5ea74
CVE-2014-3687,torvalds_linux,b69040d8e39f20d5215a03502a8e8b4c6ab78395
CVE-2014-3971,mongodb_mongo,c151e0660b9736fe66b224f1129a16871165251b
CVE-2014-4014,torvalds_linux,23adbe12ef7d3d4195e80800ab36b37bee28cd03
CVE-2014-4027,torvalds_linux,4442dc8a92b8f9ad8ee9e7f8438f4c04c03a22dc
CVE-2014-4049,php_php-src,b34d7849ed90ced9345f8ea1c59bc8d101c18468
CVE-2014-4341,krb5_krb5,e6ae703ae597d798e310368d52b8f38ee11c6a73
CVE-2014-4342,krb5_krb5,e6ae703ae597d798e310368d52b8f38ee11c6a73
CVE-2014-4345,krb5_krb5,dc7ed55c689d57de7f7408b34631bf06fec9dab1
CVE-2014-4608,torvalds_linux,206a81c18401c0cde6e579164f752c4b147324ce
CVE-2014-4611,torvalds_linux,206204a1162b995e2185275167b22468c00d6b36
CVE-2014-4654,torvalds_linux,82262a46627bebb0febcc26664746c25cef08563
CVE-2014-4655,torvalds_linux,82262a46627bebb0febcc26664746c25cef08563
CVE-2014-4667,torvalds_linux,d3217b15a19a4779c39b212358a5c71d725822ee
CVE-2014-4668,cherokee_webserver,fbda667221c51f0aa476a02366e0cf66cb012f88
CVE-2014-4978,rawstudio_rawstudio,9c2cd3c93c05d009a91d84eedbb85873b0cb505d
CVE-2014-5077,torvalds_linux,1be9a950c646c9092fb3618197f7b6bfb50e82aa
CVE-2014-5206,torvalds_linux,a6138db815df5ee542d848318e5dae681590fccd
CVE-2014-5336,monkey_monkey,b2d0e6f92310bb14a15aa2f8e96e1fb5379776dd
CVE-2014-5351,krb5_krb5,af0ed4df4dfae762ab5fb605f5a0c8f59cb4f6ca
CVE-2014-5352,krb5_krb5,82dc33da50338ac84c7b4102dc6513d897d0506a
CVE-2014-5354,krb5_krb5,04038bf3633c4b909b5ded3072dc88c8c419bf16
CVE-2014-5355,krb5_krb5,102bb6ebf20f9174130c85c3b052ae104e5073ec
CVE-2014-5386,facebook_hhvm,ab6fdeb84fb090b48606b6f7933028cfe7bf3a5e
CVE-2014-5471,torvalds_linux,410dd3cf4c9b36f27ed4542ee18b1af5e68645a4
CVE-2014-5472,torvalds_linux,410dd3cf4c9b36f27ed4542ee18b1af5e68645a4
CVE-2014-6228,facebook_hhvm,1f91e076a585118495b976a413c1df40f6fd3d41
CVE-2014-6229,facebook_hhvm,7135ec229882370a00411aa50030eada6034cc1b
CVE-2014-6396,Ettercap_ettercap,e3abe7d7585ecc420a7cab73313216613aadad5a
CVE-2014-6410,torvalds_linux,c03aa9f6e1f938618e6db2e23afef0574efeeb65
CVE-2014-6416,torvalds_linux,c27a3e4d667fdcad3db7b104f75659478e0c68d8
CVE-2014-6417,torvalds_linux,c27a3e4d667fdcad3db7b104f75659478e0c68d8
CVE-2014-6418,torvalds_linux,c27a3e4d667fdcad3db7b104f75659478e0c68d8
CVE-2014-7145,torvalds_linux,18f39e7be0121317550d03e267e3ebd4dbfbb3ce
CVE-2014-7283,torvalds_linux,c88547a8119e3b581318ab65e9b72f27f23e641d
CVE-2014-7822,torvalds_linux,8d0207652cbe27d1f962050737848e5ad4671958
CVE-2014-7841,torvalds_linux,e40607cbe270a9e8360907cb1e62ddf0736e4864
CVE-2014-7842,torvalds_linux,a2b9e6c1a35afcc0973acb72e591c714e78885ff
CVE-2014-8130,vadz_libtiff,3c5eb8b1be544e41d2c336191bc4936300ad7543
CVE-2014-8133,torvalds_linux,41bdc78544b8a93a9c6814b8bbbfef966272abbe
CVE-2014-8160,torvalds_linux,db29a9508a9246e77087c5531e45b2c88ec6988b
CVE-2014-8172,torvalds_linux,eee5cc2702929fd41cce28058dc6d6717f723f87
CVE-2014-8480,torvalds_linux,3f6f1480d86bf9fc16c160d803ab1d006e3058d5
CVE-2014-8481,torvalds_linux,a430c9166312e1aa3d80bce32374233bdbfeba32
CVE-2014-8509,bittorrent_bootstrap-dht,bbc0b7191e3f48461ca6e5b1b34bdf4b3f1e79a9
CVE-2014-8709,torvalds_linux,338f977f4eb441e69bb9a46eaa0ac715c931a67f
CVE-2014-8884,torvalds_linux,f2e323ec96077642d397bb1c355def536d489d16
CVE-2014-9322,torvalds_linux,6f442be2fb22be02cafa606f1769fa1e6f894441
CVE-2014-9420,torvalds_linux,f54e18f1b831c92f6512d2eedb224cd63d607d3d
CVE-2014-9421,krb5_krb5,a197e92349a4aa2141b5dff12e9dd44c2a2166e3
CVE-2014-9422,krb5_krb5,6609658db0799053fbef0d7d0aa2f1fd68ef32d8
CVE-2014-9423,krb5_krb5,5bb8a6b9c9eb8dd22bc9526751610aaa255ead9c
CVE-2014-9491,illumos_illumos-gate,d65686849024838243515b5c40ae2c479460b4b5
CVE-2014-9496,erikd_libsndfile,dbe14f00030af5d3577f4cabbf9861db59e9c378
CVE-2014-9529,torvalds_linux,a3a8784454692dd72e5d5d34dcdab17b4420e74c
CVE-2014-9584,torvalds_linux,4e2024624e678f0ebb916e6192bd23c1f9fdf696
CVE-2014-9625,videolan_vlc,fbe2837bc80f155c001781041a54c58b5524fc14
CVE-2014-9626,videolan_vlc,2e7c7091a61aa5d07e7997b393d821e91f593c39
CVE-2014-9627,videolan_vlc,2e7c7091a61aa5d07e7997b393d821e91f593c39
CVE-2014-9628,videolan_vlc,2e7c7091a61aa5d07e7997b393d821e91f593c39
CVE-2014-9629,videolan_vlc,9bb0353a5c63a7f8c6fc853faa3df4b4df1f5eb5
CVE-2014-9630,videolan_vlc,204291467724867b79735c0ee3aeb0dbc2200f97
CVE-2014-9644,torvalds_linux,4943ba16bbc2db05115707b3ff7b4874e9e3c560
CVE-2014-9652,file_file,59e63838913eee47f5c120a6c53d4565af638158
CVE-2014-9683,torvalds_linux,942080643bce061c3dd9d5718d3b745dcb39a8bc
CVE-2014-9714,facebook_hhvm,324701c9fd31beb4f070f1b7ef78b115fbdfec34
CVE-2014-9717,torvalds_linux,ce07d891a0891d3c0d0c2d73d577490486b809e1
CVE-2014-9729,torvalds_linux,e159332b9af4b04d882dbcfe1bb0117f0a6d4b58
CVE-2014-9730,torvalds_linux,e237ec37ec154564f8690c5bd1795339955eeef9
CVE-2014-9731,torvalds_linux,0e5cc9a40ada6046e6bc3bdfcd0c0d7e4b706b14
CVE-2014-9767,facebook_hhvm,65c95a01541dd2fbc9c978ac53bed235b5376686
CVE-2014-9803,torvalds_linux,5a0fdfada3a2aa50d7b947a2e958bf00cbe0d830
CVE-2014-9870,torvalds_linux,a4780adeefd042482f624f5e0d577bf9cdcbb760
CVE-2014-9888,torvalds_linux,0ea1ec713f04bdfac343c9702b21cd3a7c711826
CVE-2014-9903,torvalds_linux,4efbc454ba68def5ef285b26ebfcfdb605b52755
CVE-2014-9904,torvalds_linux,6217e5ede23285ddfee10d2e4ba0cc2d4c046205
CVE-2014-9914,torvalds_linux,9709674e68646cee5a24e3000b3558d25412203a
CVE-2014-9922,torvalds_linux,69c433ed2ecd2d3264efd7afec4439524b319121
CVE-2014-9940,torvalds_linux,60a2362f769cf549dc466134efe71c8bf9fbaaba
CVE-2015-0228,apache_httpd,78eb3b9235515652ed141353d98c239237030410
CVE-2015-0231,php_php-src,b585a3aed7880a5fa5c18e2b838fc96f40e075bd
CVE-2015-0253,apache_httpd,be0f5335e3e73eb63253b050fdc23f252f5c8ae3
CVE-2015-0274,torvalds_linux,8275cdd0e7ac550dcce2b3ef6d2fb3b808c1ae59
CVE-2015-0856,sddm_sddm,4cfed6b0a625593fb43876f04badc4dd99799d86
CVE-2015-1333,torvalds_linux,ca4da5dd1f99fe9c59f1709fb43e818b18ad20e0
CVE-2015-1339,torvalds_linux,2c5816b4beccc8ba709144539f6fdd764f8fa49c
CVE-2015-1421,torvalds_linux,600ddd6825543962fb807884169e57b580dba208
CVE-2015-1465,torvalds_linux,df4d92549f23e1c037e83323aff58a21b3de7fe0
CVE-2015-1521,bro_bro,6cedd67c381ff22fde653adf02ee31caf66c81a0
CVE-2015-1522,bro_bro,6cedd67c381ff22fde653adf02ee31caf66c81a0
CVE-2015-1790,openssl_openssl,59302b600e8d5b77ef144e447bb046fd7ab72686
CVE-2015-2041,torvalds_linux,6b8d9117ccb4f81b1244aafa7bc70ef8fa45fc49
CVE-2015-2141,weidai11_cryptopp,9425e16437439e68c7d96abef922167d68fafaff
CVE-2015-2150,torvalds_linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b
CVE-2015-2666,torvalds_linux,f84598bd7c851f8b0bf8cd0d7c3be0d73c432ff4
CVE-2015-2686,torvalds_linux,4de930efc23b92ddf88ce91c405ee645fe6e27ea
CVE-2015-2694,krb5_krb5,e3b5a5e5267818c97750b266df50b6a3d4649604
CVE-2015-2695,krb5_krb5,b51b33f2bc5d1497ddf5bd107f791c101695000d
CVE-2015-2696,krb5_krb5,e04f0283516e80d2f93366e0d479d13c9b5c8c2a
CVE-2015-2697,krb5_krb5,f0c094a1b745d91ef2f9a4eae2149aac026a5789
CVE-2015-2698,krb5_krb5,3db8dfec1ef50ddd78d6ba9503185995876a39fd
CVE-2015-2778,quassel_quassel,b5e38970ffd55e2dd9f706ce75af9a8d7730b1b8
CVE-2015-2779,quassel_quassel,b5e38970ffd55e2dd9f706ce75af9a8d7730b1b8
CVE-2015-2922,torvalds_linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a
CVE-2015-2923,torvalds_linux,6fd99094de2b83d1d4c8457f2c83483b2828e75a
CVE-2015-3152,mysql_mysql-server,3bd5589e1a5a93f9c224badf983cd65c45215390
CVE-2015-3214,torvalds_linux,ee73f656a604d5aa9df86a97102e4e462dd79924
CVE-2015-3331,torvalds_linux,ccfe8c3f7e52ae83155cb038753f4c75b774ca8a
CVE-2015-3400,FransUrbo_zfs,99aa4d2b4fd12c6bef62d02ffd1b375ddd42fcf4
CVE-2015-3417,FFmpeg_FFmpeg,e8714f6f93d1a32f4e4655209960afcf4c185214
CVE-2015-3636,torvalds_linux,a134f083e79fb4c3d0a925691e732c56911b4326
CVE-2015-3885,rawstudio_rawstudio,983bda1f0fa5fa86884381208274198a620f006e
CVE-2015-4003,torvalds_linux,04bf464a5dfd9ade0dda918e44366c2c61fce80b
CVE-2015-4036,torvalds_linux,59c816c1f24df0204e01851431d3bab3eb76719c
CVE-2015-4170,torvalds_linux,cf872776fc84128bb779ce2b83a37c884c3203ae
CVE-2015-4176,torvalds_linux,e0c9c0afd2fc958ffa34b697972721d81df8a56f
CVE-2015-4178,torvalds_linux,820f9f147dcce2602eefd9b575bbbd9ea14f0953
CVE-2015-4471,kyz_libmspack,18b6a2cc0b87536015bedd4f7763e6b02d5aa4f3
CVE-2015-4646,plougher_squashfs-tools,f95864afe8833fe3ad782d714b41378e860977b1
CVE-2015-4700,torvalds_linux,3f7352bf21f8fd7ba3e2fcef9488756f188e12be
CVE-2015-5069,wesnoth_wesnoth,f8914468182e8d0a1551b430c0879ba236fe4d6d
CVE-2015-5070,wesnoth_wesnoth,b2738ffb2fdd2550ececb74f76f75583c43c8b59
CVE-2015-5156,torvalds_linux,48900cb6af4282fa0fb6ff4d72a81aa3dadb5c39
CVE-2015-5221,mdadams_jasper,df5d2867e8004e51e18b89865bc4aa69229227b3
CVE-2015-5257,torvalds_linux,cbb4be652d374f64661137756b8f357a1827d6a4
CVE-2015-5273,abrt_abrt,50ee8130fb4cd4ef1af7682a2c85dd99cb99424e
CVE-2015-5287,abrt_abrt,3c1b60cfa62d39e5fff5a53a5bc53dae189e740e
CVE-2015-5302,abrt_libreport,257578a23d1537a2d235aaa2b1488ee4f818e360
CVE-2015-5307,torvalds_linux,54a20552e1eae07aa240fa370a0293e006b5faed
CVE-2015-5364,torvalds_linux,beb39db59d14990e401e235faf66a6b9b31240b0
CVE-2015-5366,torvalds_linux,beb39db59d14990e401e235faf66a6b9b31240b0
CVE-2015-5697,torvalds_linux,b6878d9e03043695dbf3fa1caa6dfc09db225b16
CVE-2015-5745,qemu_qemu,7882080388be5088e72c425b02223c02e6cb4295
CVE-2015-6252,torvalds_linux,7932c0bd7740f4cd2aa168d3ce0199e7af7d72d5
CVE-2015-6526,torvalds_linux,9a5cbce421a283e6aea3c4007f141735bf9da8c3
CVE-2015-6563,openssh_openssh-portable,d4697fe9a28dab7255c60433e4dd23cf7fce8a8b
CVE-2015-6564,openssh_openssh-portable,5e75f5198769056089fb06c4d738ab0e5abc66f7
CVE-2015-6781,googlei18n_sfntly,de776d4ef06ca29c240de3444348894f032b03ff
CVE-2015-7509,torvalds_linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5
CVE-2015-7513,torvalds_linux,0185604c2d82c560dab2f2933a18f797e74ab5a8
CVE-2015-7550,torvalds_linux,b4a1b4f5047e4f54e194681125c74c0aa64d637d
CVE-2015-7566,torvalds_linux,cb3232138e37129e88240a98a1d2aba2187ff57c
CVE-2015-7613,torvalds_linux,b9a532277938798b53178d5a66af6e2915cb27cf
CVE-2015-7884,torvalds_linux,eda98796aff0d9bf41094b06811f5def3b4c333c
CVE-2015-7990,torvalds_linux,8c7188b23474cca017b3ef354c4a58456f68303a
CVE-2015-8026,relan_exfat,2e86ae5f81da11f11673d0546efb525af02b7786
CVE-2015-8324,torvalds_linux,744692dc059845b2a3022119871846e74d4f6e11
CVE-2015-8539,torvalds_linux,096fe9eaea40a17e125569f9e657e34cdb6d73bd
CVE-2015-8543,torvalds_linux,79462ad02e861803b3840cc782248c7359451cd9
CVE-2015-8547,quassel_quassel,b8edbda019eeb99da8663193e224efc9d1265dc7
CVE-2015-8569,torvalds_linux,09ccfd238e5a0e670d8178cf50180ea81ae09ae1
CVE-2015-8575,torvalds_linux,5233252fce714053f0151680933571a2da9cbfb4
CVE-2015-8617,php_php-src,b101a6bbd4f2181c360bd38e7683df4a03cba83e
CVE-2015-8630,krb5_krb5,b863de7fbf080b15e347a736fdda0a82d42f4f6b
CVE-2015-8631,krb5_krb5,83ed75feba32e46f736fcce0d96a0445f29b96c2
CVE-2015-8660,torvalds_linux,acff81ec2c79492b180fade3c2894425cd35a545
CVE-2015-8702,inspircd_inspircd,6058483d9fbc1b904d5ae7cfea47bfcde5c5b559
CVE-2015-8746,torvalds_linux,18e3b739fdc826481c6a1335ce0c5b19b3d415da
CVE-2015-8785,torvalds_linux,3ca8138f014a913f98e6ef40e939868e1e9ea876
CVE-2015-8787,torvalds_linux,94f9cd81436c85d8c3a318ba92e236ede73752fc
CVE-2015-8812,torvalds_linux,67f1aee6f45059fd6b0f5b0ecb2c97ad0451f6b3
CVE-2015-8830,torvalds_linux,c4f4b82694fe48b02f7a881a1797131a6dad1364
